post_id,tag_id,tag_name,tag_weight,source
p_ext_001023,tag_0004,二手交易,0.7993,extract
p_ext_001023,tag_0006,租房,0.7304,extract
p_ext_001023,tag_0021,电动车,0.5204,extract
p_ext_001024,tag_0016,打印店,0.9322,extract
p_ext_001024,tag_0009,宿舍,0.6001,extract
p_ext_001024,tag_0002,校园卡,0.6479,extract
p_ext_001024,tag_0015,课程资料,0.907,extract
p_ext_001025,tag_0047,面试,0.9755,extract
p_ext_001025,tag_0050,就业,0.5944,extract
p_ext_001026,tag_0015,课程资料,0.5537,extract
p_ext_001026,tag_0016,打印店,0.5828,extract
p_ext_001026,tag_0001,求问,0.9097,extract
p_ext_001026,tag_0002,校园卡,0.5764,extract
p_ext_001027,tag_0025,兼职,0.7098,extract
p_ext_001027,tag_0027,薪资,0.9107,extract
p_ext_001027,tag_0026,家教,0.5191,extract
p_ext_001027,tag_0014,实习,0.8674,extract
p_ext_001028,tag_0001,求问,0.8908,extract
p_ext_001028,tag_0015,课程资料,0.628,extract
p_ext_001028,tag_0002,校园卡,0.5599,extract
p_ext_001029,tag_0001,求问,0.7796,extract
p_ext_001029,tag_0002,校园卡,0.6863,extract
p_ext_001030,tag_0009,宿舍,0.8603,extract
p_ext_001030,tag_0001,求问,0.9781,extract
p_ext_001030,tag_0015,课程资料,0.6291,extract
p_ext_001030,tag_0002,校园卡,0.9966,extract
p_ext_001030,tag_0016,打印店,0.555,extract
p_ext_001031,tag_0014,实习,0.5256,extract
p_ext_001031,tag_0049,简历,0.5801,extract
p_ext_001031,tag_0048,招聘,0.5681,extract
p_ext_001031,tag_0050,就业,0.5584,extract
p_ext_001031,tag_0047,面试,0.7412,extract
p_ext_001032,tag_0005,闲置,0.6963,extract
p_ext_001032,tag_0004,二手交易,0.9318,extract
p_ext_001032,tag_0022,教材,0.878,extract
p_ext_001033,tag_0037,拍照,0.8415,extract
p_ext_001033,tag_0036,活动,0.584,extract
p_ext_001033,tag_0008,搭子,0.7401,extract
p_ext_001034,tag_0036,活动,0.9856,extract
p_ext_001034,tag_0010,交友,0.848,extract
p_ext_001034,tag_0008,搭子,0.862,extract
p_ext_001034,tag_0035,羽毛球,0.8606,extract
p_ext_001034,tag_0037,拍照,0.5447,extract
p_ext_001035,tag_0041,创新项目,0.7066,extract
p_ext_001035,tag_0039,组队,0.8288,extract
p_ext_001036,tag_0001,求问,0.9212,extract
p_ext_001036,tag_0002,校园卡,0.8302,extract
p_ext_001037,tag_0016,打印店,0.7434,extract
p_ext_001037,tag_0009,宿舍,0.8109,extract
p_ext_001037,tag_0002,校园卡,0.7344,extract
p_ext_001037,tag_0001,求问,0.61,extract
p_ext_001038,tag_0015,课程资料,0.6527,extract
p_ext_001038,tag_0002,校园卡,0.8863,extract
p_ext_001038,tag_0016,打印店,0.521,extract
p_ext_001039,tag_0026,家教,0.8793,extract
p_ext_001039,tag_0025,兼职,0.7007,extract
p_ext_001040,tag_0009,宿舍,0.9557,extract
p_ext_001040,tag_0016,打印店,0.7418,extract
p_ext_001041,tag_0009,宿舍,0.6323,extract
p_ext_001041,tag_0038,校车,0.8625,extract
p_ext_001041,tag_0011,食堂,0.5959,extract
p_ext_001041,tag_0042,共享厨房,0.7862,extract
p_ext_001042,tag_0035,羽毛球,0.5679,extract
p_ext_001042,tag_0008,搭子,0.9407,extract
p_ext_001042,tag_0036,活动,0.7613,extract
p_ext_001042,tag_0037,拍照,0.9997,extract
p_ext_001042,tag_0010,交友,0.7339,extract
p_ext_001043,tag_0005,闲置,0.8204,extract
p_ext_001043,tag_0006,租房,0.9341,extract
p_ext_001043,tag_0021,电动车,0.7897,extract
p_ext_001043,tag_0004,二手交易,0.7305,extract
p_ext_001044,tag_0012,校园生活,0.6953,extract
p_ext_001044,tag_0028,拼饭,0.6361,extract
p_ext_001044,tag_0011,食堂,0.6254,extract
p_ext_001045,tag_0016,打印店,0.8541,extract
p_ext_001045,tag_0009,宿舍,0.7797,extract
p_ext_001045,tag_0002,校园卡,0.5258,extract
p_ext_001045,tag_0001,求问,0.8098,extract
p_ext_001046,tag_0015,课程资料,0.9017,extract
p_ext_001046,tag_0002,校园卡,0.5358,extract
p_ext_001046,tag_0016,打印店,0.6024,extract
p_ext_001047,tag_0001,求问,0.7846,extract
p_ext_001047,tag_0015,课程资料,0.9438,extract
p_ext_001047,tag_0016,打印店,0.657,extract
p_ext_001047,tag_0009,宿舍,0.5555,extract
p_ext_001048,tag_0021,电动车,0.9824,extract
p_ext_001048,tag_0022,教材,0.8875,extract
p_ext_001048,tag_0006,租房,0.817,extract
p_ext_001048,tag_0005,闲置,0.6465,extract
p_ext_001049,tag_0047,面试,0.8132,extract
p_ext_001049,tag_0014,实习,0.9663,extract
p_ext_001050,tag_0015,课程资料,0.7617,extract
p_ext_001050,tag_0016,打印店,0.6349,extract
p_ext_001050,tag_0002,校园卡,0.9003,extract
p_ext_001050,tag_0009,宿舍,0.679,extract
p_ext_001051,tag_0005,闲置,0.5251,extract
p_ext_001051,tag_0021,电动车,0.7335,extract
p_ext_001051,tag_0004,二手交易,0.8933,extract
p_ext_001051,tag_0022,教材,0.7042,extract
p_ext_001052,tag_0010,交友,0.6344,extract
p_ext_001052,tag_0037,拍照,0.6341,extract
p_ext_001052,tag_0035,羽毛球,0.8141,extract
p_ext_001052,tag_0008,搭子,0.6034,extract
p_ext_001052,tag_0036,活动,0.6567,extract
p_ext_001053,tag_0016,打印店,0.7198,extract
p_ext_001053,tag_0002,校园卡,0.5254,extract
p_ext_001053,tag_0001,求问,0.8223,extract
p_ext_001053,tag_0015,课程资料,0.9853,extract
p_ext_001053,tag_0009,宿舍,0.6494,extract
p_ext_001054,tag_0004,二手交易,0.6889,extract
p_ext_001054,tag_0005,闲置,0.563,extract
p_ext_001054,tag_0021,电动车,0.6061,extract
p_ext_001055,tag_0002,校园卡,0.6784,extract
p_ext_001055,tag_0001,求问,0.643,extract
p_ext_001055,tag_0009,宿舍,0.8231,extract
p_ext_001056,tag_0030,给分,0.6871,extract
p_ext_001056,tag_0019,期末,0.8491,extract
p_ext_001056,tag_0029,老师,0.7794,extract
p_ext_001056,tag_0020,选课,0.8148,extract
p_ext_001056,tag_0031,课程评价,0.6995,extract
p_ext_001057,tag_0034,保研,0.5313,extract
p_ext_001057,tag_0018,考研,0.8473,extract
p_ext_001057,tag_0032,学习经验,0.6444,extract
p_ext_001057,tag_0033,复试,0.6804,extract
p_ext_001057,tag_0017,408,0.5109,extract
p_ext_001058,tag_0028,拼饭,0.9547,extract
p_ext_001058,tag_0046,优惠,0.9634,extract
p_ext_001058,tag_0045,窗口测评,0.9403,extract
p_ext_001059,tag_0002,校园卡,0.711,extract
p_ext_001059,tag_0056,失物招领,0.8406,extract
p_ext_001059,tag_0055,证件,0.7827,extract
p_ext_001060,tag_0015,课程资料,0.9918,extract
p_ext_001060,tag_0002,校园卡,0.7049,extract
p_ext_001061,tag_0004,二手交易,0.5814,extract
p_ext_001061,tag_0005,闲置,0.6848,extract
p_ext_001061,tag_0022,教材,0.8593,extract
p_ext_001062,tag_0009,宿舍,0.9766,extract
p_ext_001062,tag_0001,求问,0.7403,extract
p_ext_001063,tag_0009,宿舍,0.8775,extract
p_ext_001063,tag_0001,求问,0.8848,extract
p_ext_001063,tag_0016,打印店,0.5493,extract
p_ext_001064,tag_0015,课程资料,0.7265,extract
p_ext_001064,tag_0009,宿舍,0.5786,extract
p_ext_001064,tag_0002,校园卡,0.7331,extract
p_ext_001064,tag_0016,打印店,0.9973,extract
p_ext_001065,tag_0009,宿舍,0.5279,extract
p_ext_001065,tag_0002,校园卡,0.5805,extract
p_ext_001066,tag_0001,求问,0.5349,extract
p_ext_001066,tag_0015,课程资料,0.6277,extract
p_ext_001067,tag_0001,求问,0.8682,extract
p_ext_001067,tag_0002,校园卡,0.5512,extract
p_ext_001067,tag_0016,打印店,0.7868,extract
p_ext_001067,tag_0009,宿舍,0.9914,extract
p_ext_001067,tag_0015,课程资料,0.9097,extract
p_ext_001068,tag_0009,宿舍,0.7233,extract
p_ext_001068,tag_0016,打印店,0.8843,extract
p_ext_001069,tag_0057,钥匙,0.9262,extract
p_ext_001069,tag_0002,校园卡,0.6397,extract
p_ext_001069,tag_0056,失物招领,0.6294,extract
p_ext_001069,tag_0058,教学楼,0.7731,extract
p_ext_001069,tag_0055,证件,0.7835,extract
p_ext_001070,tag_0015,课程资料,0.7161,extract
p_ext_001070,tag_0002,校园卡,0.8523,extract
p_ext_001071,tag_0030,给分,0.5753,extract
p_ext_001071,tag_0019,期末,0.7258,extract
p_ext_001071,tag_0031,课程评价,0.5264,extract
p_ext_001071,tag_0029,老师,0.6992,extract
p_ext_001072,tag_0036,活动,0.9825,extract
p_ext_001072,tag_0008,搭子,0.9595,extract
p_ext_001072,tag_0035,羽毛球,0.6382,extract
p_ext_001072,tag_0010,交友,0.5049,extract
p_ext_001072,tag_0037,拍照,0.7495,extract
p_ext_001073,tag_0006,租房,0.5967,extract
p_ext_001073,tag_0022,教材,0.719,extract
p_ext_001073,tag_0021,电动车,0.6256,extract
p_ext_001074,tag_0022,教材,0.8179,extract
p_ext_001074,tag_0021,电动车,0.8999,extract
p_ext_001074,tag_0005,闲置,0.7055,extract
p_ext_001074,tag_0004,二手交易,0.9578,extract
p_ext_001075,tag_0010,交友,0.7565,extract
p_ext_001075,tag_0036,活动,0.5305,extract
p_ext_001075,tag_0008,搭子,0.6389,extract
p_ext_001076,tag_0002,校园卡,0.711,extract
p_ext_001076,tag_0009,宿舍,0.844,extract
p_ext_001076,tag_0016,打印店,0.7539,extract
p_ext_001076,tag_0015,课程资料,0.5043,extract
p_ext_001076,tag_0001,求问,0.5192,extract
p_ext_001077,tag_0035,羽毛球,0.7757,extract
p_ext_001077,tag_0036,活动,0.9639,extract
p_ext_001078,tag_0027,薪资,0.7342,extract
p_ext_001078,tag_0014,实习,0.8168,extract
p_ext_001078,tag_0025,兼职,0.5367,extract
p_ext_001078,tag_0026,家教,0.648,extract
p_ext_001078,tag_0048,招聘,0.9335,extract
p_ext_001079,tag_0015,课程资料,0.8448,extract
p_ext_001079,tag_0009,宿舍,0.7207,extract
p_ext_001080,tag_0015,课程资料,0.575,extract
p_ext_001080,tag_0016,打印店,0.9505,extract
p_ext_001081,tag_0006,租房,0.815,extract
p_ext_001081,tag_0005,闲置,0.7358,extract
p_ext_001081,tag_0021,电动车,0.9227,extract
p_ext_001081,tag_0004,二手交易,0.5594,extract
p_ext_001082,tag_0004,二手交易,0.6215,extract
p_ext_001082,tag_0022,教材,0.9947,extract
p_ext_001082,tag_0006,租房,0.5731,extract
p_ext_001082,tag_0021,电动车,0.7961,extract
p_ext_001083,tag_0001,求问,0.9049,extract
p_ext_001083,tag_0002,校园卡,0.8854,extract
p_ext_001083,tag_0015,课程资料,0.6851,extract
p_ext_001083,tag_0009,宿舍,0.5902,extract
p_ext_001084,tag_0006,租房,0.9098,extract
p_ext_001084,tag_0004,二手交易,0.6844,extract
p_ext_001085,tag_0005,闲置,0.6723,extract
p_ext_001085,tag_0022,教材,0.7599,extract
p_ext_001086,tag_0012,校园生活,0.7331,extract
p_ext_001086,tag_0042,共享厨房,0.5134,extract
p_ext_001087,tag_0009,宿舍,0.7018,extract
p_ext_001087,tag_0015,课程资料,0.766,extract
p_ext_001087,tag_0002,校园卡,0.5426,extract
p_ext_001087,tag_0001,求问,0.8768,extract
p_ext_001087,tag_0016,打印店,0.7443,extract
p_ext_001088,tag_0023,招新,0.7336,extract
p_ext_001088,tag_0036,活动,0.521,extract
p_ext_001089,tag_0001,求问,0.7881,extract
p_ext_001089,tag_0002,校园卡,0.9999,extract
p_ext_001090,tag_0036,活动,0.5404,extract
p_ext_001090,tag_0008,搭子,0.5326,extract
p_ext_001091,tag_0004,二手交易,0.9444,extract
p_ext_001091,tag_0021,电动车,0.6025,extract
p_ext_001092,tag_0015,课程资料,0.8606,extract
p_ext_001092,tag_0001,求问,0.6499,extract
p_ext_001093,tag_0001,求问,0.5573,extract
p_ext_001093,tag_0015,课程资料,0.7421,extract
p_ext_001094,tag_0021,电动车,0.9913,extract
p_ext_001094,tag_0006,租房,0.9701,extract
p_ext_001094,tag_0022,教材,0.9412,extract
p_ext_001095,tag_0024,志愿服务,0.939,extract
p_ext_001095,tag_0036,活动,0.6511,extract
p_ext_001095,tag_0054,社团,0.6013,extract
p_ext_001095,tag_0010,交友,0.5312,extract
p_ext_001096,tag_0028,拼饭,0.8877,extract
p_ext_001096,tag_0011,食堂,0.6647,extract
p_ext_001096,tag_0045,窗口测评,0.7081,extract
p_ext_001096,tag_0012,校园生活,0.5106,extract
p_ext_001096,tag_0046,优惠,0.5188,extract
p_ext_001097,tag_0002,校园卡,0.7486,extract
p_ext_001097,tag_0015,课程资料,0.5597,extract
p_ext_001097,tag_0009,宿舍,0.8434,extract
p_ext_001097,tag_0001,求问,0.5703,extract
p_ext_001097,tag_0016,打印店,0.5368,extract
p_ext_001098,tag_0009,宿舍,0.9577,extract
p_ext_001098,tag_0015,课程资料,0.8545,extract
p_ext_001098,tag_0016,打印店,0.9518,extract
p_ext_001098,tag_0001,求问,0.8478,extract
p_ext_001098,tag_0002,校园卡,0.5998,extract
p_ext_001099,tag_0015,课程资料,0.8876,extract
p_ext_001099,tag_0002,校园卡,0.8474,extract
p_ext_001099,tag_0001,求问,0.9562,extract
p_ext_001099,tag_0009,宿舍,0.7063,extract
p_ext_001099,tag_0016,打印店,0.535,extract
p_ext_001100,tag_0016,打印店,0.9456,extract
p_ext_001100,tag_0002,校园卡,0.802,extract
p_ext_001100,tag_0001,求问,0.5755,extract
p_ext_001101,tag_0022,教材,0.6831,extract
p_ext_001101,tag_0006,租房,0.9385,extract
p_ext_001102,tag_0002,校园卡,0.7133,extract
p_ext_001102,tag_0016,打印店,0.8228,extract
p_ext_001102,tag_0001,求问,0.6146,extract
p_ext_001102,tag_0009,宿舍,0.6605,extract
p_ext_001102,tag_0015,课程资料,0.5028,extract
p_ext_001103,tag_0002,校园卡,0.5685,extract
p_ext_001103,tag_0015,课程资料,0.7074,extract
p_ext_001103,tag_0016,打印店,0.8867,extract
p_ext_001103,tag_0001,求问,0.971,extract
p_ext_001103,tag_0009,宿舍,0.8427,extract
p_ext_001104,tag_0001,求问,0.8073,extract
p_ext_001104,tag_0015,课程资料,0.9056,extract
p_ext_001104,tag_0016,打印店,0.7523,extract
p_ext_001105,tag_0002,校园卡,0.9072,extract
p_ext_001105,tag_0009,宿舍,0.705,extract
p_ext_001105,tag_0015,课程资料,0.8323,extract
p_ext_001105,tag_0001,求问,0.9709,extract
p_ext_001105,tag_0016,打印店,0.6939,extract
p_ext_001106,tag_0035,羽毛球,0.8836,extract
p_ext_001106,tag_0037,拍照,0.8845,extract
p_ext_001107,tag_0051,学习交流,0.874,extract
p_ext_001107,tag_0052,复习资料,0.6921,extract
p_ext_001107,tag_0032,学习经验,0.8326,extract
p_ext_001108,tag_0054,社团,0.579,extract
p_ext_001108,tag_0023,招新,0.802,extract
p_ext_001108,tag_0024,志愿服务,0.9337,extract
p_ext_001108,tag_0010,交友,0.8624,extract
p_ext_001109,tag_0015,课程资料,0.6163,extract
p_ext_001109,tag_0016,打印店,0.8482,extract
p_ext_001109,tag_0002,校园卡,0.5533,extract
p_ext_001109,tag_0001,求问,0.7161,extract
p_ext_001110,tag_0009,宿舍,0.7146,extract
p_ext_001110,tag_0002,校园卡,0.9521,extract
p_ext_001110,tag_0016,打印店,0.8923,extract
p_ext_001110,tag_0001,求问,0.868,extract
p_ext_001111,tag_0018,考研,0.7872,extract
p_ext_001111,tag_0032,学习经验,0.621,extract
p_ext_001112,tag_0037,拍照,0.8232,extract
p_ext_001112,tag_0036,活动,0.8691,extract
p_ext_001112,tag_0035,羽毛球,0.899,extract
p_ext_001113,tag_0021,电动车,0.9935,extract
p_ext_001113,tag_0006,租房,0.9961,extract
p_ext_001113,tag_0022,教材,0.7129,extract
p_ext_001113,tag_0005,闲置,0.8686,extract
p_ext_001113,tag_0004,二手交易,0.5335,extract
p_ext_001114,tag_0010,交友,0.9312,extract
p_ext_001114,tag_0036,活动,0.9349,extract
p_ext_001114,tag_0008,搭子,0.9685,extract
p_ext_001114,tag_0037,拍照,0.811,extract
p_ext_001115,tag_0038,校车,0.8842,extract
p_ext_001115,tag_0012,校园生活,0.951,extract
p_ext_001115,tag_0009,宿舍,0.9181,extract
p_ext_001116,tag_0025,兼职,0.9755,extract
p_ext_001116,tag_0048,招聘,0.9455,extract
p_ext_001117,tag_0001,求问,0.8167,extract
p_ext_001117,tag_0015,课程资料,0.7138,extract
p_ext_001117,tag_0016,打印店,0.9912,extract
p_ext_001117,tag_0009,宿舍,0.8793,extract
p_ext_001118,tag_0015,课程资料,0.5919,extract
p_ext_001118,tag_0002,校园卡,0.8176,extract
p_ext_001119,tag_0033,复试,0.597,extract
p_ext_001119,tag_0018,考研,0.5247,extract
p_ext_001119,tag_0032,学习经验,0.9415,extract
p_ext_001120,tag_0001,求问,0.8243,extract
p_ext_001120,tag_0009,宿舍,0.894,extract
p_ext_001121,tag_0008,搭子,0.7766,extract
p_ext_001121,tag_0037,拍照,0.565,extract
p_ext_001121,tag_0035,羽毛球,0.6102,extract
p_ext_001121,tag_0010,交友,0.7209,extract
p_ext_001121,tag_0036,活动,0.8397,extract
p_ext_001122,tag_0009,宿舍,0.8118,extract
p_ext_001122,tag_0016,打印店,0.5621,extract
p_ext_001122,tag_0002,校园卡,0.7126,extract
p_ext_001122,tag_0001,求问,0.8243,extract
p_ext_001122,tag_0015,课程资料,0.8221,extract
p_ext_001123,tag_0002,校园卡,0.8296,extract
p_ext_001123,tag_0015,课程资料,0.9381,extract
p_ext_001123,tag_0009,宿舍,0.7371,extract
p_ext_001123,tag_0001,求问,0.9312,extract
p_ext_001123,tag_0016,打印店,0.7885,extract
p_ext_001124,tag_0018,考研,0.7782,extract
p_ext_001124,tag_0017,408,0.84,extract
p_ext_001124,tag_0032,学习经验,0.7764,extract
p_ext_001125,tag_0002,校园卡,0.9774,extract
p_ext_001125,tag_0015,课程资料,0.8741,extract
p_ext_001125,tag_0016,打印店,0.9902,extract
p_ext_001125,tag_0009,宿舍,0.9242,extract
p_ext_001126,tag_0026,家教,0.6923,extract
p_ext_001126,tag_0027,薪资,0.9072,extract
p_ext_001127,tag_0058,教学楼,0.956,extract
p_ext_001127,tag_0055,证件,0.7329,extract
p_ext_001128,tag_0021,电动车,0.9623,extract
p_ext_001128,tag_0022,教材,0.8672,extract
p_ext_001129,tag_0001,求问,0.7865,extract
p_ext_001129,tag_0016,打印店,0.9757,extract
p_ext_001129,tag_0009,宿舍,0.5093,extract
p_ext_001130,tag_0002,校园卡,0.5909,extract
p_ext_001130,tag_0056,失物招领,0.7246,extract
p_ext_001130,tag_0055,证件,0.9606,extract
p_ext_001130,tag_0057,钥匙,0.866,extract
p_ext_001130,tag_0058,教学楼,0.6203,extract
p_ext_001131,tag_0004,二手交易,0.8575,extract
p_ext_001131,tag_0022,教材,0.7619,extract
p_ext_001131,tag_0005,闲置,0.8589,extract
p_ext_001131,tag_0006,租房,0.9537,extract
p_ext_001131,tag_0021,电动车,0.7866,extract
p_ext_001132,tag_0001,求问,0.5224,extract
p_ext_001132,tag_0002,校园卡,0.8235,extract
p_ext_001132,tag_0009,宿舍,0.51,extract
p_ext_001133,tag_0015,课程资料,0.8344,extract
p_ext_001133,tag_0002,校园卡,0.7707,extract
p_ext_001133,tag_0001,求问,0.6926,extract
p_ext_001133,tag_0009,宿舍,0.7351,extract
p_ext_001133,tag_0016,打印店,0.5196,extract
p_ext_001134,tag_0006,租房,0.8929,extract
p_ext_001134,tag_0022,教材,0.7049,extract
p_ext_001134,tag_0004,二手交易,0.5753,extract
p_ext_001134,tag_0021,电动车,0.538,extract
p_ext_001135,tag_0002,校园卡,0.6736,extract
p_ext_001135,tag_0009,宿舍,0.5036,extract
p_ext_001135,tag_0016,打印店,0.9884,extract
p_ext_001135,tag_0001,求问,0.9768,extract
p_ext_001135,tag_0015,课程资料,0.8482,extract
p_ext_001136,tag_0046,优惠,0.947,extract
p_ext_001136,tag_0045,窗口测评,0.8237,extract
p_ext_001136,tag_0011,食堂,0.5569,extract
p_ext_001137,tag_0032,学习经验,0.7353,extract
p_ext_001137,tag_0017,408,0.5535,extract
p_ext_001137,tag_0018,考研,0.753,extract
p_ext_001137,tag_0033,复试,0.9051,extract
p_ext_001137,tag_0034,保研,0.9644,extract
p_ext_001138,tag_0005,闲置,0.7269,extract
p_ext_001138,tag_0006,租房,0.8165,extract
p_ext_001139,tag_0004,二手交易,0.522,extract
p_ext_001139,tag_0021,电动车,0.8694,extract
p_ext_001140,tag_0004,二手交易,0.5268,extract
p_ext_001140,tag_0021,电动车,0.5583,extract
p_ext_001141,tag_0015,课程资料,0.8823,extract
p_ext_001141,tag_0002,校园卡,0.7875,extract
p_ext_001141,tag_0001,求问,0.6442,extract
p_ext_001141,tag_0016,打印店,0.7942,extract
p_ext_001141,tag_0009,宿舍,0.8156,extract
p_ext_001142,tag_0002,校园卡,0.6739,extract
p_ext_001142,tag_0015,课程资料,0.7229,extract
p_ext_001142,tag_0009,宿舍,0.5459,extract
p_ext_001142,tag_0001,求问,0.5632,extract
p_ext_001142,tag_0016,打印店,0.752,extract
p_ext_001143,tag_0018,考研,0.6069,extract
p_ext_001143,tag_0032,学习经验,0.8758,extract
p_ext_001144,tag_0039,组队,0.6162,extract
p_ext_001144,tag_0041,创新项目,0.7834,extract
p_ext_001144,tag_0043,科研项目,0.6941,extract
p_ext_001144,tag_0040,竞赛,0.9869,extract
p_ext_001144,tag_0044,论文,0.7556,extract
p_ext_001145,tag_0055,证件,0.8425,extract
p_ext_001145,tag_0002,校园卡,0.6149,extract
p_ext_001145,tag_0058,教学楼,0.9524,extract
p_ext_001146,tag_0032,学习经验,0.5635,extract
p_ext_001146,tag_0034,保研,0.7137,extract
p_ext_001146,tag_0018,考研,0.9645,extract
p_ext_001146,tag_0017,408,0.7537,extract
p_ext_001146,tag_0033,复试,0.9417,extract
p_ext_001147,tag_0015,课程资料,0.7714,extract
p_ext_001147,tag_0001,求问,0.5886,extract
p_ext_001147,tag_0009,宿舍,0.9782,extract
p_ext_001147,tag_0016,打印店,0.7986,extract
p_ext_001147,tag_0002,校园卡,0.7058,extract
p_ext_001148,tag_0011,食堂,0.9214,extract
p_ext_001148,tag_0012,校园生活,0.5455,extract
p_ext_001148,tag_0009,宿舍,0.9856,extract
p_ext_001149,tag_0015,课程资料,0.5349,extract
p_ext_001149,tag_0001,求问,0.8521,extract
p_ext_001149,tag_0016,打印店,0.7414,extract
p_ext_001150,tag_0026,家教,0.6025,extract
p_ext_001150,tag_0014,实习,0.682,extract
p_ext_001150,tag_0027,薪资,0.5375,extract
p_ext_001150,tag_0025,兼职,0.8624,extract
p_ext_001150,tag_0048,招聘,0.9569,extract
p_ext_001151,tag_0009,宿舍,0.7126,extract
p_ext_001151,tag_0015,课程资料,0.8513,extract
p_ext_001151,tag_0001,求问,0.961,extract
p_ext_001151,tag_0016,打印店,0.9811,extract
p_ext_001151,tag_0002,校园卡,0.8729,extract
p_ext_001152,tag_0016,打印店,0.8229,extract
p_ext_001152,tag_0015,课程资料,0.7625,extract
p_ext_001152,tag_0002,校园卡,0.5476,extract
p_ext_001152,tag_0001,求问,0.5152,extract
p_ext_001152,tag_0009,宿舍,0.6536,extract
p_ext_001153,tag_0015,课程资料,0.7697,extract
p_ext_001153,tag_0002,校园卡,0.8224,extract
p_ext_001153,tag_0009,宿舍,0.8384,extract
p_ext_001154,tag_0016,打印店,0.8889,extract
p_ext_001154,tag_0001,求问,0.5771,extract
p_ext_001155,tag_0015,课程资料,0.6908,extract
p_ext_001155,tag_0009,宿舍,0.5277,extract
p_ext_001156,tag_0034,保研,0.6988,extract
p_ext_001156,tag_0018,考研,0.9903,extract
p_ext_001157,tag_0016,打印店,0.5196,extract
p_ext_001157,tag_0002,校园卡,0.992,extract
p_ext_001157,tag_0009,宿舍,0.5298,extract
p_ext_001157,tag_0015,课程资料,0.7548,extract
p_ext_001157,tag_0001,求问,0.7078,extract
p_ext_001158,tag_0005,闲置,0.5749,extract
p_ext_001158,tag_0022,教材,0.8017,extract
p_ext_001158,tag_0021,电动车,0.5406,extract
p_ext_001158,tag_0006,租房,0.771,extract
p_ext_001159,tag_0016,打印店,0.6544,extract
p_ext_001159,tag_0002,校园卡,0.6878,extract
p_ext_001159,tag_0001,求问,0.9193,extract
p_ext_001159,tag_0009,宿舍,0.8167,extract
p_ext_001160,tag_0009,宿舍,0.6267,extract
p_ext_001160,tag_0001,求问,0.7118,extract
p_ext_001160,tag_0015,课程资料,0.7337,extract
p_ext_001160,tag_0016,打印店,0.5527,extract
p_ext_001161,tag_0009,宿舍,0.532,extract
p_ext_001161,tag_0012,校园生活,0.5962,extract
p_ext_001161,tag_0042,共享厨房,0.7265,extract
p_ext_001162,tag_0011,食堂,0.6199,extract
p_ext_001162,tag_0045,窗口测评,0.8012,extract
p_ext_001162,tag_0046,优惠,0.9096,extract
p_ext_001163,tag_0043,科研项目,0.8517,extract
p_ext_001163,tag_0039,组队,0.6128,extract
p_ext_001163,tag_0041,创新项目,0.7174,extract
p_ext_001164,tag_0009,宿舍,0.8629,extract
p_ext_001164,tag_0011,食堂,0.6072,extract
p_ext_001164,tag_0038,校车,0.5868,extract
p_ext_001164,tag_0012,校园生活,0.9251,extract
p_ext_001164,tag_0042,共享厨房,0.6217,extract
p_ext_001165,tag_0016,打印店,0.5304,extract
p_ext_001165,tag_0009,宿舍,0.9178,extract
p_ext_001165,tag_0001,求问,0.9274,extract
p_ext_001165,tag_0015,课程资料,0.9416,extract
p_ext_001165,tag_0002,校园卡,0.7901,extract
p_ext_001166,tag_0015,课程资料,0.5711,extract
p_ext_001166,tag_0016,打印店,0.6663,extract
p_ext_001166,tag_0002,校园卡,0.6368,extract
p_ext_001167,tag_0015,课程资料,0.7022,extract
p_ext_001167,tag_0009,宿舍,0.8825,extract
p_ext_001167,tag_0016,打印店,0.5249,extract
p_ext_001167,tag_0001,求问,0.525,extract
p_ext_001168,tag_0002,校园卡,0.9911,extract
p_ext_001168,tag_0015,课程资料,0.5942,extract
p_ext_001168,tag_0001,求问,0.7385,extract
p_ext_001169,tag_0004,二手交易,0.7838,extract
p_ext_001169,tag_0021,电动车,0.8276,extract
p_ext_001169,tag_0005,闲置,0.5873,extract
p_ext_001169,tag_0022,教材,0.9302,extract
p_ext_001170,tag_0011,食堂,0.643,extract
p_ext_001170,tag_0038,校车,0.6761,extract
p_ext_001170,tag_0042,共享厨房,0.5272,extract
p_ext_001171,tag_0028,拼饭,0.9467,extract
p_ext_001171,tag_0011,食堂,0.9912,extract
p_ext_001171,tag_0045,窗口测评,0.6053,extract
p_ext_001172,tag_0016,打印店,0.8537,extract
p_ext_001172,tag_0015,课程资料,0.9392,extract
p_ext_001173,tag_0025,兼职,0.93,extract
p_ext_001173,tag_0014,实习,0.8844,extract
p_ext_001173,tag_0026,家教,0.802,extract
p_ext_001174,tag_0022,教材,0.7105,extract
p_ext_001174,tag_0004,二手交易,0.9697,extract
p_ext_001175,tag_0015,课程资料,0.7404,extract
p_ext_001175,tag_0001,求问,0.6914,extract
p_ext_001176,tag_0001,求问,0.5039,extract
p_ext_001176,tag_0002,校园卡,0.8915,extract
p_ext_001176,tag_0009,宿舍,0.7118,extract
p_ext_001176,tag_0016,打印店,0.8858,extract
p_ext_001177,tag_0039,组队,0.6255,extract
p_ext_001177,tag_0041,创新项目,0.8381,extract
p_ext_001177,tag_0044,论文,0.6941,extract
p_ext_001177,tag_0043,科研项目,0.8485,extract
p_ext_001177,tag_0040,竞赛,0.9595,extract
