user_id,nickname,user_level,user_level_title,grade,college,major,campus,interest_tags,register_time,is_new_user,questionnaire_filled,default_location,status
u_ext_00231,校园用户00231,8,校园达人,大二,数学学院,统计学,深圳校区,竞赛|二手交易|社团|课程资料,2024-09-18 12:51:57,0,0,宿舍区,normal
u_ext_00232,校园用户00232,3,普通用户,大二,计算机学院,人工智能,北校园,二手交易|社团|课程资料|实习|考研|编程,2026-01-07 12:51:57,0,0,图书馆,normal
u_ext_00233,校园用户00233,6,资深坛友,研三,法学院,知识产权,珠海校区,科研|租房|招聘|实习,2023-10-20 12:51:57,0,0,校外,normal
u_ext_00234,校园用户00234,4,活跃同学,研一,外国语学院,商务英语,南校园,租房|实习|招聘|科研,2025-03-22 12:51:57,0,0,食堂区,normal
u_ext_00235,校园用户00235,8,校园达人,大二,电子信息学院,电子信息工程,珠海校区,二手交易|竞赛|社团|课程资料,2025-10-01 12:51:57,1,1,图书馆,normal
u_ext_00236,校园用户00236,5,资深坛友,大二,外国语学院,日语,深圳校区,二手交易|竞赛|课程资料|社团,2025-03-01 12:51:57,1,1,图书馆,normal
u_ext_00237,校园用户00237,7,资深坛友,大三,数学学院,数学与应用数学,深圳校区,保研|竞赛|考研|实习,2026-05-06 12:51:57,0,0,食堂区,normal
u_ext_00238,校园用户00238,4,普通用户,研三,公共卫生学院,护理学,北校园,招聘|实习|租房|科研,2025-04-25 12:51:57,0,0,教学区,normal
u_ext_00239,校园用户00239,8,普通用户,研三,电子信息学院,电子信息工程,北校园,实习|科研|租房|招聘,2023-05-30 12:51:57,0,0,图书馆,normal
u_ext_00240,校园用户00240,7,活跃同学,大三,管理学院,信息管理,深圳校区,简历|就业|保研|实习|考研|竞赛,2025-12-24 12:51:57,0,0,图书馆,normal
u_ext_00241,校园用户00241,7,资深坛友,研三,管理学院,市场营销,珠海校区,科研|招聘|兼职|社团|实习|就业,2026-02-23 12:51:57,0,0,教学区,normal
u_ext_00242,校园用户00242,6,资深坛友,研三,计算机学院,数据科学,珠海校区,招聘|竞赛|实习|课程资料|考研|租房,2023-11-18 12:51:57,1,1,宿舍区,normal
u_ext_00243,校园用户00243,1,活跃同学,大一,外国语学院,日语,东校园,新生攻略|社团|校园生活|选课,2025-08-01 12:51:57,0,0,校外,normal
u_ext_00244,校园用户00244,3,校园达人,研二,计算机学院,数据科学,北校园,租房|课程资料|招聘|竞赛|实习|考研,2024-01-15 12:51:57,1,1,食堂区,normal
u_ext_00245,校园用户00245,6,资深坛友,大三,电子信息学院,电子信息工程,深圳校区,保研|实习|考研|竞赛,2025-12-21 12:51:57,0,0,教学区,normal
u_ext_00246,校园用户00246,8,活跃同学,研三,公共卫生学院,预防医学,东校园,租房|实习|科研|招聘,2024-02-20 12:51:57,1,1,食堂区,normal
u_ext_00247,校园用户00247,2,活跃同学,大四,医学院,口腔医学,珠海校区,课程资料|就业|租房|二手交易|科研|考研,2024-02-20 12:51:57,1,0,宿舍区,normal
u_ext_00248,校园用户00248,1,校园达人,研三,电子信息学院,电子信息工程,南校园,科研|招聘|租房|实习,2023-10-08 12:51:57,0,0,宿舍区,normal
u_ext_00249,校园用户00249,5,资深坛友,大四,法学院,法学,珠海校区,二手交易|就业|租房|毕业,2025-02-24 12:51:57,1,1,教学区,normal
u_ext_00250,校园用户00250,5,活跃同学,大一,数学学院,数学与应用数学,北校园,社团|选课|校园生活|新生攻略,2025-11-05 12:51:57,0,0,图书馆,normal
u_ext_00251,校园用户00251,6,活跃同学,研二,电子信息学院,物联网工程,南校园,招聘|租房|科研|实习,2023-09-15 12:51:57,0,0,校外,normal
u_ext_00252,校园用户00252,1,校园达人,研三,公共卫生学院,公共卫生,南校园,科研|租房|招聘|实习,2023-07-05 12:51:57,0,0,食堂区,normal
u_ext_00253,校园用户00253,7,校园达人,大四,计算机学院,网络工程,北校园,编程|实习|考研|毕业|课程资料|租房,2024-03-28 12:51:57,1,1,校外,normal
u_ext_00254,校园用户00254,1,活跃同学,研一,管理学院,市场营销,东校园,租房|社团|招聘|就业|兼职|简历,2023-10-22 12:51:57,0,0,图书馆,normal
u_ext_00255,校园用户00255,8,资深坛友,大一,外国语学院,翻译,珠海校区,新生攻略|社团|选课|校园生活,2023-12-23 12:51:57,0,0,图书馆,normal
u_ext_00256,校园用户00256,4,校园达人,大四,公共卫生学院,护理学,珠海校区,租房|就业|毕业|二手交易,2025-03-13 12:51:57,0,0,图书馆,normal
u_ext_00257,校园用户00257,4,活跃同学,大一,医学院,临床医学,珠海校区,新生攻略|社团|实习|科研|课程资料|考研,2025-11-26 12:51:57,1,0,食堂区,normal
u_ext_00258,校园用户00258,8,普通用户,研一,管理学院,信息管理,深圳校区,就业|招聘|简历|实习|科研|社团,2024-05-01 12:51:57,0,0,宿舍区,normal
u_ext_00259,校园用户00259,8,活跃同学,大四,法学院,知识产权,北校园,二手交易|毕业|租房|就业,2024-06-13 12:51:57,1,1,食堂区,normal
u_ext_00260,校园用户00260,1,普通用户,研三,法学院,法学,南校园,实习|租房|招聘|科研,2025-09-12 12:51:57,0,0,图书馆,normal
u_ext_00261,校园用户00261,7,校园达人,研一,法学院,知识产权,南校园,租房|招聘|实习|科研,2025-04-02 12:51:57,0,0,教学区,normal
u_ext_00262,校园用户00262,5,普通用户,大四,数学学院,信息与计算科学,深圳校区,租房|二手交易|毕业|就业,2023-05-11 12:51:57,0,0,食堂区,normal
u_ext_00263,校园用户00263,1,普通用户,研一,中文系,新闻学,珠海校区,科研|招聘|实习|租房,2025-07-08 12:51:57,1,1,校外,normal
u_ext_00264,校园用户00264,5,活跃同学,大二,中文系,传播学,珠海校区,社团|竞赛|课程资料|二手交易,2024-06-25 12:51:57,0,0,食堂区,normal
u_ext_00265,校园用户00265,4,校园达人,大二,管理学院,市场营销,东校园,社团|课程资料|就业|简历|竞赛|兼职,2023-03-25 12:51:57,0,0,教学区,normal
u_ext_00266,校园用户00266,8,资深坛友,研一,法学院,法学,北校园,租房|招聘|科研|实习,2024-02-16 12:51:57,0,0,宿舍区,normal
u_ext_00267,校园用户00267,3,普通用户,研二,外国语学院,商务英语,南校园,租房|招聘|实习|科研,2024-03-27 12:51:57,0,0,食堂区,normal
u_ext_00268,校园用户00268,5,资深坛友,研二,数学学院,数学与应用数学,东校园,实习|招聘|租房|科研,2023-03-17 12:51:57,0,0,食堂区,normal
u_ext_00269,校园用户00269,7,普通用户,大二,电子信息学院,自动化,东校园,社团|课程资料|二手交易|竞赛,2025-12-12 12:51:57,0,0,宿舍区,normal
u_ext_00270,校园用户00270,6,校园达人,研三,管理学院,会计学,珠海校区,招聘|科研|兼职|社团|简历|租房,2024-02-23 12:51:57,0,0,宿舍区,normal
u_ext_00271,校园用户00271,4,普通用户,大三,外国语学院,英语,北校园,考研|竞赛|保研|实习,2024-10-28 12:51:57,0,0,食堂区,normal
u_ext_00272,校园用户00272,1,普通用户,大四,数学学院,数学与应用数学,深圳校区,就业|毕业|二手交易|租房,2023-07-31 12:51:57,0,0,宿舍区,normal
u_ext_00273,校园用户00273,8,校园达人,大一,公共卫生学院,预防医学,东校园,选课|校园生活|新生攻略|社团,2026-01-31 12:51:57,0,0,校外,normal
u_ext_00274,校园用户00274,4,活跃同学,研二,法学院,法学,珠海校区,科研|招聘|租房|实习,2025-06-15 12:51:57,1,0,食堂区,normal
u_ext_00275,校园用户00275,1,普通用户,研三,公共卫生学院,预防医学,东校园,科研|租房|招聘|实习,2025-05-12 12:51:57,0,0,图书馆,normal
u_ext_00276,校园用户00276,6,活跃同学,大四,管理学院,工商管理,深圳校区,租房|二手交易|就业|毕业|兼职|简历,2025-08-05 12:51:57,0,0,教学区,normal
u_ext_00277,校园用户00277,7,资深坛友,大三,中文系,传播学,东校园,实习|竞赛|考研|保研,2024-05-18 12:51:57,0,0,校外,normal
u_ext_00278,校园用户00278,3,普通用户,大一,管理学院,工商管理,东校园,兼职|新生攻略|就业|选课|简历|社团,2024-11-24 12:51:57,0,0,图书馆,normal
u_ext_00279,校园用户00279,6,普通用户,大一,中文系,汉语言文学,南校园,选课|新生攻略|校园生活|社团,2025-05-13 12:51:57,1,0,食堂区,normal
u_ext_00280,校园用户00280,6,校园达人,大二,管理学院,信息管理,东校园,课程资料|兼职|就业|竞赛|社团|二手交易,2024-11-10 12:51:57,0,0,图书馆,normal
u_ext_00281,校园用户00281,6,活跃同学,研二,中文系,汉语言文学,深圳校区,招聘|实习|科研|租房,2025-09-26 12:51:57,0,0,教学区,normal
u_ext_00282,校园用户00282,3,资深坛友,研三,管理学院,市场营销,南校园,实习|简历|招聘|租房|就业|科研,2025-10-15 12:51:57,0,0,教学区,normal
u_ext_00283,校园用户00283,2,普通用户,研三,中文系,新闻学,深圳校区,招聘|实习|租房|科研,2025-10-19 12:51:57,1,1,食堂区,normal
u_ext_00284,校园用户00284,4,资深坛友,研二,管理学院,会计学,深圳校区,租房|简历|就业|招聘|实习|兼职,2024-07-26 12:51:57,0,0,校外,normal
u_ext_00285,校园用户00285,2,资深坛友,大三,管理学院,信息管理,深圳校区,就业|社团|兼职|保研|考研|简历,2025-11-05 12:51:57,0,0,教学区,normal
u_ext_00286,校园用户00286,4,资深坛友,研三,数学学院,信息与计算科学,南校园,科研|招聘|租房|实习,2026-01-25 12:51:57,0,0,食堂区,normal
u_ext_00287,校园用户00287,5,活跃同学,大二,计算机学院,软件工程,东校园,社团|课程资料|二手交易|编程|竞赛|实习,2026-03-09 12:51:57,0,0,食堂区,normal
u_ext_00288,校园用户00288,6,活跃同学,大二,数学学院,数学与应用数学,珠海校区,社团|竞赛|课程资料|二手交易,2023-03-03 12:51:57,0,0,教学区,normal
u_ext_00289,校园用户00289,4,普通用户,大一,管理学院,信息管理,南校园,兼职|简历|社团|就业|选课|校园生活,2026-04-23 12:51:57,0,0,图书馆,normal
u_ext_00290,校园用户00290,8,普通用户,研一,管理学院,信息管理,东校园,招聘|社团|简历|兼职|就业|租房,2026-05-07 12:51:57,1,0,教学区,normal
u_ext_00291,校园用户00291,2,活跃同学,大三,电子信息学院,通信工程,东校园,考研|竞赛|实习|保研,2025-08-17 12:51:57,0,0,食堂区,normal
u_ext_00292,校园用户00292,7,资深坛友,研二,数学学院,信息与计算科学,东校园,租房|科研|实习|招聘,2026-03-18 12:51:57,0,0,教学区,normal
u_ext_00293,校园用户00293,7,资深坛友,大二,外国语学院,商务英语,珠海校区,社团|二手交易|课程资料|竞赛,2024-12-05 12:51:57,0,0,校外,normal
u_ext_00294,校园用户00294,1,校园达人,大三,中文系,新闻学,东校园,实习|保研|竞赛|考研,2024-10-07 12:51:57,0,0,教学区,normal
u_ext_00295,校园用户00295,1,活跃同学,研一,计算机学院,数据科学,北校园,编程|考研|实习|招聘|竞赛|课程资料,2026-03-29 12:51:57,0,0,图书馆,normal
u_ext_00296,校园用户00296,5,资深坛友,大三,计算机学院,软件工程,北校园,考研|实习|保研|编程|课程资料|竞赛,2023-09-01 12:51:57,0,0,校外,normal
u_ext_00297,校园用户00297,1,校园达人,大四,数学学院,统计学,南校园,租房|就业|二手交易|毕业,2025-12-30 12:51:57,1,0,图书馆,normal
u_ext_00298,校园用户00298,5,资深坛友,研二,计算机学院,数据科学,珠海校区,招聘|竞赛|租房|编程|考研|课程资料,2025-02-03 12:51:57,0,0,图书馆,normal
u_ext_00299,校园用户00299,2,校园达人,大二,管理学院,信息管理,珠海校区,兼职|社团|课程资料|简历|二手交易|就业,2025-04-01 12:51:57,1,1,教学区,normal
u_ext_00300,校园用户00300,7,校园达人,研二,法学院,知识产权,东校园,租房|实习|科研|招聘,2026-02-11 12:51:57,0,0,图书馆,normal
u_ext_00301,校园用户00301,4,资深坛友,大四,医学院,临床医学,珠海校区,科研|课程资料|二手交易|毕业|就业|实习,2024-07-25 12:51:57,0,0,宿舍区,normal
u_ext_00302,校园用户00302,3,活跃同学,研三,数学学院,统计学,东校园,租房|招聘|科研|实习,2024-02-02 12:51:57,0,0,教学区,normal
u_ext_00303,校园用户00303,1,资深坛友,大四,医学院,临床医学,北校园,租房|考研|课程资料|二手交易|毕业|科研,2024-08-30 12:51:57,0,0,食堂区,normal
u_ext_00304,校园用户00304,4,资深坛友,大三,外国语学院,日语,东校园,保研|竞赛|考研|实习,2025-08-26 12:51:57,0,0,教学区,normal
u_ext_00305,校园用户00305,1,活跃同学,研一,电子信息学院,物联网工程,珠海校区,招聘|科研|租房|实习,2025-11-09 12:51:57,0,0,宿舍区,normal
u_ext_00306,校园用户00306,5,活跃同学,大一,数学学院,信息与计算科学,深圳校区,新生攻略|校园生活|选课|社团,2024-12-12 12:51:57,0,0,食堂区,normal
u_ext_00307,校园用户00307,6,资深坛友,研三,中文系,传播学,深圳校区,招聘|租房|实习|科研,2025-07-27 12:51:57,0,0,宿舍区,normal
u_ext_00308,校园用户00308,3,资深坛友,大二,公共卫生学院,护理学,深圳校区,二手交易|社团|竞赛|课程资料,2023-04-18 12:51:57,0,0,校外,normal
u_ext_00309,校园用户00309,2,活跃同学,研二,电子信息学院,自动化,东校园,招聘|租房|科研|实习,2026-05-11 12:51:57,0,0,校外,normal
u_ext_00310,校园用户00310,1,普通用户,大四,公共卫生学院,公共卫生,北校园,就业|租房|毕业|二手交易,2024-03-04 12:51:57,0,0,校外,normal
u_ext_00311,校园用户00311,2,普通用户,大四,数学学院,数学与应用数学,南校园,毕业|二手交易|租房|就业,2023-07-21 12:51:57,0,0,校外,normal
u_ext_00312,校园用户00312,3,资深坛友,大四,管理学院,会计学,南校园,毕业|二手交易|就业|兼职|社团|简历,2025-10-31 12:51:57,1,1,教学区,normal
u_ext_00313,校园用户00313,5,普通用户,研二,外国语学院,翻译,珠海校区,招聘|实习|租房|科研,2024-10-27 12:51:57,1,1,教学区,normal
u_ext_00314,校园用户00314,4,普通用户,研一,中文系,传播学,北校园,招聘|科研|租房|实习,2024-11-27 12:51:57,0,0,食堂区,normal
u_ext_00315,校园用户00315,3,普通用户,大二,计算机学院,软件工程,珠海校区,实习|社团|课程资料|考研|竞赛|二手交易,2025-07-25 12:51:57,0,0,食堂区,normal
u_ext_00316,校园用户00316,5,校园达人,研一,外国语学院,商务英语,深圳校区,科研|租房|招聘|实习,2026-05-16 12:51:57,0,0,食堂区,normal
u_ext_00317,校园用户00317,8,资深坛友,大一,电子信息学院,物联网工程,北校园,社团|校园生活|选课|新生攻略,2023-09-28 12:51:57,0,0,教学区,normal
u_ext_00318,校园用户00318,7,资深坛友,研一,中文系,传播学,珠海校区,科研|租房|招聘|实习,2023-04-24 12:51:57,0,0,食堂区,normal
u_ext_00319,校园用户00319,1,资深坛友,研一,管理学院,市场营销,珠海校区,简历|就业|兼职|租房|招聘|社团,2023-09-05 12:51:57,0,0,食堂区,normal
u_ext_00320,校园用户00320,5,普通用户,研二,中文系,汉语言文学,东校园,租房|招聘|实习|科研,2025-12-16 12:51:57,0,0,校外,normal
u_ext_00321,校园用户00321,7,校园达人,大一,外国语学院,英语,北校园,社团|新生攻略|校园生活|选课,2024-02-23 12:51:57,0,0,校外,normal
u_ext_00322,校园用户00322,2,资深坛友,大四,管理学院,信息管理,北校园,租房|简历|兼职|就业|毕业|二手交易,2025-05-27 12:51:57,0,0,图书馆,normal
u_ext_00323,校园用户00323,1,活跃同学,大一,中文系,传播学,东校园,校园生活|社团|新生攻略|选课,2023-08-12 12:51:57,1,1,食堂区,normal
u_ext_00324,校园用户00324,7,校园达人,研三,公共卫生学院,公共卫生,南校园,实习|招聘|租房|科研,2025-06-18 12:51:57,0,0,宿舍区,normal
u_ext_00325,校园用户00325,6,资深坛友,研二,法学院,法学,深圳校区,科研|招聘|实习|租房,2026-03-19 12:51:57,0,0,图书馆,normal
u_ext_00326,校园用户00326,2,普通用户,大二,外国语学院,日语,南校园,二手交易|课程资料|社团|竞赛,2023-03-26 12:51:57,0,0,图书馆,normal
u_ext_00327,校园用户00327,7,活跃同学,研三,数学学院,数学与应用数学,北校园,招聘|科研|租房|实习,2023-09-13 12:51:57,0,0,宿舍区,normal
u_ext_00328,校园用户00328,2,校园达人,大二,计算机学院,人工智能,北校园,编程|竞赛|考研|社团|实习|课程资料,2024-10-27 12:51:57,1,1,教学区,normal
u_ext_00329,校园用户00329,3,校园达人,研三,外国语学院,日语,珠海校区,科研|租房|招聘|实习,2023-11-23 12:51:57,0,0,图书馆,normal
u_ext_00330,校园用户00330,3,活跃同学,研二,数学学院,信息与计算科学,东校园,招聘|租房|实习|科研,2025-01-01 12:51:57,0,0,校外,normal
u_ext_00331,校园用户00331,5,普通用户,大一,法学院,知识产权,北校园,新生攻略|校园生活|选课|社团,2025-02-26 12:51:57,0,0,校外,normal
u_ext_00332,校园用户00332,3,活跃同学,大一,外国语学院,日语,北校园,新生攻略|选课|校园生活|社团,2025-06-10 12:51:57,0,0,食堂区,normal
u_ext_00333,校园用户00333,2,活跃同学,大三,公共卫生学院,预防医学,南校园,实习|竞赛|考研|保研,2024-12-12 12:51:57,0,0,校外,normal
u_ext_00334,校园用户00334,5,资深坛友,大三,公共卫生学院,公共卫生,北校园,保研|实习|考研|竞赛,2025-07-09 12:51:57,0,0,宿舍区,normal
u_ext_00335,校园用户00335,8,校园达人,研二,外国语学院,翻译,深圳校区,招聘|科研|租房|实习,2023-07-13 12:51:57,0,0,宿舍区,normal
u_ext_00336,校园用户00336,1,校园达人,研一,外国语学院,日语,南校园,招聘|实习|租房|科研,2025-08-20 12:51:57,1,1,教学区,normal
u_ext_00337,校园用户00337,6,资深坛友,研三,公共卫生学院,护理学,北校园,租房|招聘|科研|实习,2024-07-01 12:51:57,0,0,食堂区,normal
u_ext_00338,校园用户00338,1,资深坛友,大三,公共卫生学院,预防医学,珠海校区,实习|保研|考研|竞赛,2025-03-22 12:51:57,0,0,宿舍区,normal
u_ext_00339,校园用户00339,5,校园达人,大一,法学院,法学,北校园,校园生活|社团|选课|新生攻略,2024-01-07 12:51:57,0,0,教学区,normal
u_ext_00340,校园用户00340,1,校园达人,研三,数学学院,统计学,北校园,实习|租房|科研|招聘,2025-12-23 12:51:57,0,0,宿舍区,normal
u_ext_00341,校园用户00341,8,资深坛友,大三,公共卫生学院,护理学,南校园,考研|保研|竞赛|实习,2025-10-27 12:51:57,0,0,教学区,normal
u_ext_00342,校园用户00342,5,资深坛友,大二,管理学院,市场营销,深圳校区,兼职|社团|简历|二手交易|课程资料|就业,2025-03-11 12:51:57,0,0,图书馆,normal
u_ext_00343,校园用户00343,7,资深坛友,大三,法学院,法学,东校园,实习|保研|竞赛|考研,2025-04-06 12:51:57,1,1,宿舍区,normal
u_ext_00344,校园用户00344,7,活跃同学,大四,计算机学院,软件工程,南校园,毕业|租房|二手交易|就业|实习|编程,2024-07-23 12:51:57,1,1,食堂区,normal
u_ext_00345,校园用户00345,8,活跃同学,研三,计算机学院,人工智能,珠海校区,租房|实习|竞赛|考研|编程|招聘,2026-01-08 12:51:57,0,0,图书馆,normal
u_ext_00346,校园用户00346,8,校园达人,研二,数学学院,信息与计算科学,南校园,实习|租房|科研|招聘,2023-05-21 12:51:57,0,0,图书馆,normal
u_ext_00347,校园用户00347,6,资深坛友,研三,法学院,知识产权,东校园,招聘|实习|租房|科研,2023-03-07 12:51:57,0,0,图书馆,normal
u_ext_00348,校园用户00348,5,普通用户,研二,法学院,法学,东校园,实习|招聘|科研|租房,2023-12-17 12:51:57,0,0,教学区,normal
u_ext_00349,校园用户00349,5,资深坛友,研二,医学院,基础医学,北校园,招聘|实习|考研|科研|租房|课程资料,2024-01-22 12:51:57,0,0,教学区,normal
u_ext_00350,校园用户00350,2,校园达人,大二,计算机学院,人工智能,北校园,二手交易|实习|竞赛|课程资料|编程|考研,2024-12-14 12:51:57,0,0,教学区,normal
u_ext_00351,校园用户00351,1,活跃同学,大一,公共卫生学院,预防医学,北校园,校园生活|社团|选课|新生攻略,2024-03-30 12:51:57,0,0,校外,normal
u_ext_00352,校园用户00352,4,校园达人,大三,管理学院,工商管理,北校园,就业|社团|保研|竞赛|实习|考研,2024-08-30 12:51:57,0,0,校外,normal
u_ext_00353,校园用户00353,6,资深坛友,研一,中文系,新闻学,珠海校区,科研|租房|实习|招聘,2025-06-18 12:51:57,0,0,图书馆,normal
u_ext_00354,校园用户00354,3,资深坛友,研三,外国语学院,翻译,南校园,科研|招聘|租房|实习,2025-08-13 12:51:57,0,0,宿舍区,normal
u_ext_00355,校园用户00355,6,资深坛友,大三,数学学院,信息与计算科学,南校园,实习|保研|竞赛|考研,2023-05-16 12:51:57,0,0,食堂区,normal
u_ext_00356,校园用户00356,7,活跃同学,研一,公共卫生学院,预防医学,深圳校区,招聘|租房|实习|科研,2025-06-10 12:51:57,0,0,校外,normal
u_ext_00357,校园用户00357,2,普通用户,大三,外国语学院,英语,珠海校区,保研|实习|竞赛|考研,2024-11-06 12:51:57,0,0,教学区,normal
u_ext_00358,校园用户00358,5,活跃同学,大一,法学院,知识产权,珠海校区,新生攻略|校园生活|社团|选课,2025-08-31 12:51:57,0,0,食堂区,normal
u_ext_00359,校园用户00359,1,校园达人,大三,电子信息学院,电子信息工程,东校园,竞赛|保研|实习|考研,2024-05-05 12:51:57,0,0,图书馆,normal
u_ext_00360,校园用户00360,4,资深坛友,大一,外国语学院,英语,北校园,选课|校园生活|社团|新生攻略,2025-02-28 12:51:57,0,0,食堂区,normal
u_ext_00361,校园用户00361,5,活跃同学,研二,中文系,传播学,深圳校区,租房|科研|招聘|实习,2024-09-07 12:51:57,0,0,图书馆,normal
u_ext_00362,校园用户00362,3,普通用户,大四,外国语学院,英语,东校园,毕业|二手交易|就业|租房,2026-05-08 12:51:57,0,0,食堂区,normal
u_ext_00363,校园用户00363,2,普通用户,大四,医学院,临床医学,珠海校区,实习|考研|二手交易|课程资料|毕业|就业,2024-05-03 12:51:57,1,1,宿舍区,normal
u_ext_00364,校园用户00364,1,普通用户,研二,法学院,知识产权,南校园,招聘|租房|实习|科研,2026-01-21 12:51:57,0,0,校外,normal
u_ext_00365,校园用户00365,5,普通用户,研二,公共卫生学院,护理学,珠海校区,科研|招聘|实习|租房,2024-06-03 12:51:57,0,0,食堂区,normal
u_ext_00366,校园用户00366,4,普通用户,大二,数学学院,数学与应用数学,珠海校区,社团|二手交易|竞赛|课程资料,2026-04-02 12:51:57,0,0,宿舍区,normal
u_ext_00367,校园用户00367,2,活跃同学,研一,管理学院,市场营销,南校园,社团|科研|实习|兼职|简历|租房,2026-05-08 12:51:57,0,0,宿舍区,normal
u_ext_00368,校园用户00368,1,活跃同学,大三,公共卫生学院,预防医学,深圳校区,实习|保研|竞赛|考研,2025-08-22 12:51:57,0,0,宿舍区,normal
u_ext_00369,校园用户00369,8,普通用户,大四,电子信息学院,电子信息工程,深圳校区,二手交易|毕业|就业|租房,2024-05-27 12:51:57,0,0,教学区,normal
u_ext_00370,校园用户00370,5,普通用户,大二,外国语学院,商务英语,深圳校区,竞赛|二手交易|课程资料|社团,2024-11-26 12:51:57,0,0,教学区,normal
u_ext_00371,校园用户00371,3,资深坛友,大三,数学学院,统计学,北校园,考研|保研|竞赛|实习,2024-01-04 12:51:57,0,0,宿舍区,normal
u_ext_00372,校园用户00372,1,资深坛友,大四,数学学院,信息与计算科学,北校园,就业|二手交易|租房|毕业,2026-04-23 12:51:57,0,0,教学区,normal
u_ext_00373,校园用户00373,6,普通用户,大一,公共卫生学院,护理学,北校园,社团|校园生活|选课|新生攻略,2023-03-05 12:51:57,0,0,食堂区,normal
u_ext_00374,校园用户00374,1,普通用户,大一,法学院,知识产权,北校园,新生攻略|社团|选课|校园生活,2024-02-17 12:51:57,0,0,宿舍区,normal
u_ext_00375,校园用户00375,4,校园达人,研二,中文系,汉语言文学,深圳校区,实习|招聘|租房|科研,2024-12-19 12:51:57,1,1,校外,normal
u_ext_00376,校园用户00376,8,活跃同学,大二,医学院,口腔医学,深圳校区,考研|社团|实习|科研|竞赛|课程资料,2024-08-12 12:51:57,0,0,宿舍区,normal
u_ext_00377,校园用户00377,5,资深坛友,研三,中文系,传播学,南校园,招聘|实习|租房|科研,2024-07-22 12:51:57,0,0,教学区,normal
u_ext_00378,校园用户00378,8,校园达人,大三,中文系,传播学,北校园,考研|保研|竞赛|实习,2024-12-31 12:51:57,0,0,食堂区,normal
u_ext_00379,校园用户00379,4,活跃同学,大四,外国语学院,日语,珠海校区,二手交易|就业|毕业|租房,2023-10-10 12:51:57,0,0,教学区,normal
u_ext_00380,校园用户00380,4,校园达人,研一,数学学院,数学与应用数学,东校园,招聘|实习|科研|租房,2023-10-11 12:51:57,0,0,宿舍区,normal
u_ext_00381,校园用户00381,1,活跃同学,大一,外国语学院,日语,东校园,校园生活|选课|新生攻略|社团,2024-06-02 12:51:57,0,0,图书馆,normal
u_ext_00382,校园用户00382,3,活跃同学,大三,中文系,传播学,北校园,竞赛|实习|保研|考研,2024-05-07 12:51:57,0,0,教学区,normal
u_ext_00383,校园用户00383,1,普通用户,研一,法学院,法学,北校园,科研|租房|招聘|实习,2023-07-10 12:51:57,0,0,食堂区,normal
u_ext_00384,校园用户00384,6,校园达人,大一,法学院,知识产权,南校园,社团|校园生活|选课|新生攻略,2023-09-20 12:51:57,0,0,校外,normal
u_ext_00385,校园用户00385,2,普通用户,大四,中文系,传播学,东校园,毕业|二手交易|就业|租房,2023-04-17 12:51:57,1,1,宿舍区,normal
u_ext_00386,校园用户00386,2,校园达人,大一,管理学院,信息管理,北校园,简历|兼职|校园生活|社团|就业|新生攻略,2025-03-20 12:51:57,1,0,图书馆,normal
u_ext_00387,校园用户00387,2,活跃同学,大二,公共卫生学院,护理学,珠海校区,竞赛|课程资料|社团|二手交易,2025-01-10 12:51:57,0,0,宿舍区,normal
u_ext_00388,校园用户00388,8,资深坛友,大二,外国语学院,英语,珠海校区,社团|课程资料|竞赛|二手交易,2024-07-24 12:51:57,0,0,宿舍区,normal
u_ext_00389,校园用户00389,3,活跃同学,研一,外国语学院,商务英语,东校园,实习|科研|招聘|租房,2023-04-10 12:51:57,0,0,校外,normal
u_ext_00390,校园用户00390,6,校园达人,大四,计算机学院,网络工程,北校园,课程资料|竞赛|二手交易|实习|毕业|就业,2025-12-28 12:51:57,0,0,图书馆,normal
u_ext_00391,校园用户00391,5,普通用户,大四,法学院,法学,南校园,租房|毕业|二手交易|就业,2023-07-15 12:51:57,1,0,宿舍区,normal
u_ext_00392,校园用户00392,6,普通用户,研二,电子信息学院,物联网工程,北校园,科研|招聘|实习|租房,2024-01-22 12:51:57,0,0,图书馆,normal
u_ext_00393,校园用户00393,4,校园达人,大二,管理学院,信息管理,珠海校区,社团|兼职|竞赛|二手交易|课程资料|就业,2024-03-28 12:51:57,0,0,图书馆,normal
u_ext_00394,校园用户00394,2,校园达人,大二,医学院,基础医学,珠海校区,科研|课程资料|竞赛|二手交易|实习|考研,2025-09-06 12:51:57,1,1,图书馆,normal
u_ext_00395,校园用户00395,6,活跃同学,大二,法学院,法学,北校园,竞赛|二手交易|社团|课程资料,2023-12-27 12:51:57,0,0,教学区,normal
u_ext_00396,校园用户00396,2,普通用户,研一,外国语学院,日语,北校园,科研|实习|租房|招聘,2025-08-27 12:51:57,0,0,宿舍区,normal
u_ext_00397,校园用户00397,3,普通用户,大三,电子信息学院,通信工程,南校园,考研|实习|竞赛|保研,2024-03-30 12:51:57,0,0,教学区,normal
u_ext_00398,校园用户00398,1,活跃同学,研三,计算机学院,信息安全,南校园,课程资料|招聘|实习|科研|编程|竞赛,2023-12-22 12:51:57,0,0,宿舍区,normal
u_ext_00399,校园用户00399,4,普通用户,大四,公共卫生学院,护理学,南校园,毕业|二手交易|租房|就业,2024-08-30 12:51:57,0,0,图书馆,normal
