post_id,author_id,cate_id,board,title,content,img_count,has_image,publish_time,post_age_hours,tags,topic_type,location_scope,price,need_pay,has_contact_info,report_status,finish_status,status,content_length,keyword_list
p_ext_000745,u_ext_00317,ext_007,课程评价,选课避坑指南,整理一些个人体验，欢迎补充不同看法。,0,0,2026-05-22 04:58:57,295.8833,给分|课程评价|选课|期末|老师,学习,食堂区,0.0,0,0,0,10,normal,18,给分|课程评价|选课|期末|老师
p_ext_000746,u_ext_00285,ext_001,二手交易,毕业季出闲置,整理宿舍出一些闲置物品，优先校内自提。,3,1,2026-03-31 04:52:57,1543.9833,教材|闲置|租房,生活,宿舍区,0.0,1,0,0,10,normal,19,教材|闲置|租房
p_ext_000747,u_ext_00369,ext_002,问答求助,宿舍维修一般多久来,已经报修了，想问问大家一般多久能处理。,0,0,2026-05-13 23:31:57,493.3333,打印店|校园卡|求问|课程资料|宿舍,生活,全校,0.0,0,0,0,10,normal,19,打印店|校园卡|求问|课程资料|宿舍
p_ext_000748,cjQycmtJeTN0NGQrejh6Q2xuelNlSCszbm1pRWQ2Si9nbjEzcjRGcHNiYkNqYWVCbGMvTmdINlYxTXlCbzdkbWs2WjhyNWxoZkkyWHIySjI=,ext_002,问答求助,求推荐附近打印店,需要打印课程资料，想找价格合适的位置。,0,0,2026-04-06 21:35:57,1383.2667,校园卡|课程资料|打印店,生活,宿舍区,0.0,0,0,0,10,normal,19,校园卡|课程资料|打印店
p_ext_000749,u_ext_00358,ext_002,问答求助,求问校园卡补办流程,校园卡丢了，有没有同学知道补办需要带什么材料。,0,0,2026-02-19 14:43:57,2494.1333,打印店|课程资料|宿舍|求问|校园卡,生活,宿舍区,0.0,0,0,0,10,normal,23,打印店|课程资料|宿舍|求问|校园卡
p_ext_000750,u_ext_00302,ext_006,考研保研,408 考研经验分享,按阶段整理了复习计划和资料选择。,1,1,2025-12-29 20:06:57,3736.75,学习经验|复试,学习,全校,0.0,0,0,0,10,normal,16,学习经验|复试
p_ext_000751,u_ext_00225,ext_002,问答求助,求问南校哪里可以自习,最近想找安静地方复习，想问问大家有什么推荐。,0,0,2026-05-24 10:45:57,242.1,宿舍|求问,生活,校外,0.0,0,0,0,10,normal,22,宿舍|求问
p_ext_000752,dzQ5OWFZU1Rsb0NBdU5DMGlxR3dpSVMzYXJHR2VZZHBsNHVoYllWK3RjNnprSDJ4aWMzSWE1S21ycmlHaTd1bWZKS0FqNFoyb29lSWlXSjI=,ext_001,二手交易,收二手电动车,预算有限，想收一辆能正常骑的电动车，最好有校区牌。,1,1,2025-12-25 07:42:57,3845.15,二手交易|租房|教材,生活,图书馆,20.0,1,0,0,10,normal,25,二手交易|租房|教材
p_ext_000753,u_ext_00149,ext_002,问答求助,求问校园卡补办流程,校园卡丢了，有没有同学知道补办需要带什么材料。,0,0,2026-01-06 10:53:57,3553.9667,课程资料|宿舍|打印店,生活,教学区,0.0,0,0,0,10,normal,23,课程资料|宿舍|打印店
p_ext_000754,u_ext_00462,ext_002,问答求助,求问南校哪里可以自习,最近想找安静地方复习，想问问大家有什么推荐。,0,0,2026-01-17 05:32:57,3295.3167,课程资料|校园卡,生活,图书馆,0.0,0,0,0,10,normal,22,课程资料|校园卡
p_ext_000755,u_ext_00293,ext_002,问答求助,求问校园卡补办流程,校园卡丢了，有没有同学知道补办需要带什么材料。,0,0,2026-03-26 19:13:57,1649.6333,宿舍|打印店|校园卡|课程资料,生活,食堂区,0.0,0,0,0,10,normal,23,宿舍|打印店|校园卡|课程资料
p_ext_000756,u_ext_00130,ext_004,校园生活,有人一起去操场跑步吗,晚上想找搭子慢跑，节奏轻松就行。,0,0,2026-04-13 10:37:57,1226.2333,共享厨房|校园生活|校车|宿舍,社交,教学区,0.0,0,0,0,10,normal,16,共享厨房|校园生活|校车|宿舍
p_ext_000757,u_ext_00246,ext_002,问答求助,求问校园卡补办流程,校园卡丢了，有没有同学知道补办需要带什么材料。,0,0,2026-04-13 04:25:57,1232.4333,打印店|课程资料|校园卡|求问,生活,食堂区,0.0,0,0,0,10,normal,23,打印店|课程资料|校园卡|求问
p_ext_000758,u_ext_00172,ext_006,考研保研,有没有保研经验分享,想了解材料准备和面试注意事项。,0,0,2026-05-04 16:29:57,716.3667,学习经验|考研|保研|复试|408,学习,教学区,0.0,0,0,0,10,normal,15,学习经验|考研|保研|复试|408
p_ext_000759,u_ext_00158,ext_011,实习就业,求简历修改建议,准备投递实习，希望大家给点建议。,0,0,2026-03-23 15:00:57,1725.85,简历|面试|实习|招聘,发展,食堂区,0.0,0,1,0,10,normal,16,简历|面试|实习|招聘
p_ext_000760,d29DSWJJelBvNHlGemN2WGluck5xNWJPaEthWlk1Q29ncU9NZ3BlTng2KzdnSnB0aDZldXI0ZTQxTmlDZkp1ZmhOQjhtWW1maDZxRGVXSjI=,ext_002,问答求助,求问校园卡补办流程,校园卡丢了，有没有同学知道补办需要带什么材料。,1,1,2026-03-15 06:17:57,1926.5667,打印店|校园卡|求问|宿舍,生活,校外,0.0,0,0,0,10,normal,23,打印店|校园卡|求问|宿舍
p_ext_000761,u_ext_00276,ext_003,恋爱交友,周末有人一起打羽毛球吗,新手友好，主要想活动一下。,0,0,2026-05-11 22:47:57,542.0667,拍照|活动|搭子|交友,社交,食堂区,0.0,0,0,0,10,normal,13,拍照|活动|搭子|交友
p_ext_000762,u_ext_00135,ext_001,二手交易,出考研资料,资料保存完整，适合复习使用，价格可小刀。,0,0,2026-03-12 07:43:57,1997.1333,教材|二手交易|电动车|租房,生活,校外,10.0,1,1,0,10,normal,20,教材|二手交易|电动车|租房
p_ext_000763,u_ext_00269,ext_008,食堂生活,这个窗口确实不错,排队人不少，不过出餐挺快。,0,0,2026-05-12 07:14:57,533.6167,食堂|优惠|校园生活|窗口测评|拼饭,生活,教学区,0.0,0,0,0,10,normal,13,食堂|优惠|校园生活|窗口测评|拼饭
p_ext_000764,eHFPRWJaV25xMnFUemE2bmxtYW5aSmFxZktXWllZaUJtWitJZll0K25OU3Zmbld3aDgydmlZWGNwWkdLbjhhaGg1S2VpSnRqZklHT3IySjI=,ext_002,问答求助,求推荐附近打印店,需要打印课程资料，想找价格合适的位置。,0,0,2026-03-07 13:00:57,2111.85,求问|校园卡|课程资料|宿舍|打印店,生活,全校,0.0,0,0,0,10,normal,19,求问|校园卡|课程资料|宿舍|打印店
p_ext_000765,u_ext_00151,ext_005,学习交流,这门课给分怎么样,准备选课，想听听上过的同学评价。,1,1,2026-04-06 00:51:57,1404.0,考试|复习资料|课程资料|学习交流|学习经验,学习,食堂区,0.0,0,0,0,10,normal,16,考试|复习资料|课程资料|学习交流|学习经验
p_ext_000766,u_ext_00255,ext_002,问答求助,求问南校哪里可以自习,最近想找安静地方复习，想问问大家有什么推荐。,0,0,2026-05-03 07:34:57,749.2833,求问|校园卡|宿舍|打印店,生活,教学区,0.0,0,0,0,10,normal,22,求问|校园卡|宿舍|打印店
p_ext_000767,u_ext_00241,ext_005,学习交流,有没有学习经验分享,想调整一下复习节奏，欢迎大家聊聊方法。,0,0,2026-03-27 09:45:57,1635.1,复习资料|考试,学习,图书馆,0.0,0,0,0,10,normal,19,复习资料|考试
p_ext_000768,eGFXcXNYK1Z0Nk4vdWN5cmxXaXJyb0tWaEhxWm41cURobnVpc1lxbXg1eXphR2lTak4zTmE0ZVQxTktWZTgydGhaUmpyWTUwYjRXV3IySjI=,ext_002,问答求助,求推荐附近打印店,需要打印课程资料，想找价格合适的位置。,0,0,2026-04-29 11:59:57,840.8667,打印店|宿舍,生活,全校,0.0,0,0,0,10,normal,19,打印店|宿舍
p_ext_000769,eGFXcXNYK1Z0Nk4vdWN5cmxXaXJyb0tWaEhxWm41cURobnVpc1lxbXg1eXphR2lTak4zTmE0ZVQxTktWZTgydGhaUmpyWTUwYjRXV3IySjI=,ext_003,恋爱交友,毕业照拍照搭子,想找同学一起拍照，时间可以商量。,1,1,2026-05-21 19:25:57,305.4333,拍照|交友|活动|搭子,社交,食堂区,0.0,0,0,0,10,normal,16,拍照|交友|活动|搭子
p_ext_000770,u_ext_00494,ext_003,恋爱交友,找健身搭子,每周两三次，强度不用太高。,0,0,2025-12-08 01:10:57,4259.6833,羽毛球|拍照,社交,教学区,0.0,0,0,0,10,normal,13,羽毛球|拍照
p_ext_000771,u_ext_00404,ext_002,问答求助,求问南校哪里可以自习,最近想找安静地方复习，想问问大家有什么推荐。,1,1,2026-05-09 02:53:57,609.9667,课程资料|求问|打印店|校园卡,生活,宿舍区,0.0,0,0,0,10,normal,22,课程资料|求问|打印店|校园卡
p_ext_000772,u_ext_00474,ext_001,二手交易,收二手电动车,预算有限，想收一辆能正常骑的电动车，最好有校区牌。,2,1,2026-03-02 23:34:57,2221.2833,教材|二手交易|租房|闲置|电动车,生活,全校,90.0,1,1,0,10,normal,25,教材|二手交易|租房|闲置|电动车
p_ext_000773,u_ext_00308,ext_002,问答求助,求问南校哪里可以自习,最近想找安静地方复习，想问问大家有什么推荐。,0,0,2026-03-05 03:21:57,2169.5,课程资料|打印店,生活,宿舍区,0.0,0,0,0,10,normal,22,课程资料|打印店
p_ext_000774,u_ext_00403,ext_002,问答求助,宿舍维修一般多久来,已经报修了，想问问大家一般多久能处理。,1,1,2026-01-05 19:42:57,3569.15,校园卡|课程资料|求问|打印店,生活,图书馆,0.0,0,0,0,10,normal,19,校园卡|课程资料|求问|打印店
p_ext_000775,u_ext_00277,ext_004,校园生活,宿舍区附近有什么好吃的,想换换口味，求推荐附近小店。,0,0,2026-02-09 19:58:57,2728.8833,校车|食堂|共享厨房|宿舍|校园生活,社交,教学区,0.0,0,0,0,10,normal,14,校车|食堂|共享厨房|宿舍|校园生活
p_ext_000776,u_ext_00425,ext_002,问答求助,求问南校哪里可以自习,最近想找安静地方复习，想问问大家有什么推荐。,0,0,2026-01-11 08:26:57,3436.4167,打印店|校园卡|宿舍|求问|课程资料,生活,全校,0.0,0,0,0,10,normal,22,打印店|校园卡|宿舍|求问|课程资料
p_ext_000777,u_ext_00113,ext_001,二手交易,收二手电动车,预算有限，想收一辆能正常骑的电动车，最好有校区牌。,2,1,2026-04-14 18:55:57,1193.9333,二手交易|教材,生活,校外,150.0,1,0,0,10,normal,25,二手交易|教材
p_ext_000778,u_ext_00377,ext_001,二手交易,毕业季出闲置,整理宿舍出一些闲置物品，优先校内自提。,5,1,2026-04-04 13:11:57,1439.6667,租房|教材|二手交易|电动车,生活,食堂区,150.0,1,0,0,10,normal,19,租房|教材|二手交易|电动车
p_ext_000779,u_ext_00494,ext_001,二手交易,毕业季出闲置,整理宿舍出一些闲置物品，优先校内自提。,3,1,2026-01-05 01:30:57,3587.35,租房|闲置,生活,校外,0.0,1,1,0,10,normal,19,租房|闲置
p_ext_000780,eEg2ZmtJYVd0Nm1WdHFxN2dYdTBkNE9VZ0tTT2VZZHRnWWltaUppT3ZOM0VqNFdOaGMzRm5vYXExTXFDZmNaOWhxWjRycENHWjIyRGVXSjI=,ext_003,恋爱交友,毕业照拍照搭子,想找同学一起拍照，时间可以商量。,1,1,2026-02-12 05:18:57,2671.55,搭子|交友|活动|拍照,社交,教学区,0.0,0,0,0,10,normal,16,搭子|交友|活动|拍照
p_ext_000781,u_ext_00437,ext_002,问答求助,求问南校哪里可以自习,最近想找安静地方复习，想问问大家有什么推荐。,0,0,2026-03-22 09:55:57,1754.9333,宿舍|求问,生活,校外,0.0,0,0,0,10,normal,22,宿舍|求问
p_ext_000782,u_ext_00343,ext_004,校园生活,宿舍区附近有什么好吃的,想换换口味，求推荐附近小店。,0,0,2026-05-04 10:56:57,721.9167,共享厨房|校园生活|食堂|校车,社交,校外,0.0,0,0,0,10,normal,14,共享厨房|校园生活|食堂|校车
p_ext_000783,u_ext_00338,ext_002,问答求助,求问校园卡补办流程,校园卡丢了，有没有同学知道补办需要带什么材料。,1,1,2026-04-30 06:54:57,821.95,求问|宿舍|课程资料|打印店|校园卡,生活,宿舍区,0.0,0,0,0,10,normal,23,求问|宿舍|课程资料|打印店|校园卡
p_ext_000784,u_ext_00104,ext_004,校园生活,今天食堂这个菜怎么样,中午路过看到很多人排队，想问问味道如何。,0,0,2026-02-13 10:16:57,2642.5833,宿舍|校园生活|食堂|校车|共享厨房,社交,宿舍区,0.0,0,0,0,10,normal,20,宿舍|校园生活|食堂|校车|共享厨房
p_ext_000785,u_ext_00432,ext_002,问答求助,求问校园卡补办流程,校园卡丢了，有没有同学知道补办需要带什么材料。,0,0,2026-01-18 14:46:57,3262.0833,打印店|宿舍|课程资料|校园卡,生活,食堂区,0.0,0,0,0,10,normal,23,打印店|宿舍|课程资料|校园卡
p_ext_000786,u_ext_00411,ext_004,校园生活,有人一起去操场跑步吗,晚上想找搭子慢跑，节奏轻松就行。,1,1,2025-12-17 05:23:57,4039.4667,校车|食堂,社交,食堂区,0.0,0,0,0,10,normal,16,校车|食堂
p_ext_000787,u_ext_00478,ext_002,问答求助,求推荐附近打印店,需要打印课程资料，想找价格合适的位置。,0,0,2026-04-15 13:42:57,1175.15,宿舍|打印店,生活,食堂区,0.0,0,0,0,10,normal,19,宿舍|打印店
p_ext_000788,u_ext_00150,ext_002,问答求助,求问南校哪里可以自习,最近想找安静地方复习，想问问大家有什么推荐。,1,1,2026-05-16 01:11:57,443.6667,课程资料|校园卡,生活,食堂区,0.0,0,0,0,10,normal,22,课程资料|校园卡
p_ext_000789,u_ext_00301,ext_002,问答求助,求问南校哪里可以自习,最近想找安静地方复习，想问问大家有什么推荐。,0,0,2026-01-13 16:08:57,3380.7167,课程资料|宿舍|校园卡,生活,宿舍区,0.0,0,0,0,10,normal,22,课程资料|宿舍|校园卡
p_ext_000790,u_ext_00265,ext_001,二手交易,出考研资料,资料保存完整，适合复习使用，价格可小刀。,0,0,2026-03-30 09:35:57,1563.2667,教材|二手交易|闲置|电动车,生活,校外,90.0,1,0,0,10,normal,20,教材|二手交易|闲置|电动车
p_ext_000791,dG1tSmZJZXJ1NEdEM01pMmpZcTBhcFMybm9pSW01MXRsWHlJcDRwK3FiMjRqNFJyaHBXbWFaU3F2czZHakxPdGc4OWpzb3FjZTJtSmlXSjI=,ext_004,校园生活,吐槽一下今天的校车,等车时间有点久，大家最近有没有类似情况。,1,1,2025-12-21 09:38:57,3939.2167,共享厨房|食堂|宿舍,社交,宿舍区,0.0,0,0,0,10,normal,20,共享厨房|食堂|宿舍
p_ext_000792,u_ext_00240,ext_001,二手交易,出考研资料,资料保存完整，适合复习使用，价格可小刀。,1,1,2026-04-16 18:05:57,1146.7667,租房|二手交易|闲置,生活,宿舍区,50.0,1,0,0,10,normal,20,租房|二手交易|闲置
p_ext_000793,u_ext_00282,ext_013,失物招领,寻找钥匙,可能丢在宿舍区或食堂附近。,0,0,2026-05-10 17:49:57,571.0333,校园卡|教学楼,生活,图书馆,0.0,0,0,0,10,normal,13,校园卡|教学楼
p_ext_000794,dTQ2TmZJemRxbWw5azY2MWpYcThnNHFTbnEySm5ZeHRnWitNcElxa3ZiQ3ZqWDJ4ZjlDU2U1SzZwcldVZmJpRmhhbXFwWXVHbnF1SGlXSjI=,ext_002,问答求助,宿舍维修一般多久来,已经报修了，想问问大家一般多久能处理。,0,0,2026-04-09 02:48:57,1330.05,课程资料|打印店|校园卡|宿舍,生活,教学区,0.0,0,0,0,10,normal,19,课程资料|打印店|校园卡|宿舍
p_ext_000795,u_ext_00498,ext_002,问答求助,求问南校哪里可以自习,最近想找安静地方复习，想问问大家有什么推荐。,1,1,2026-04-24 09:03:57,963.8,校园卡|求问,生活,校外,0.0,0,0,0,10,normal,22,校园卡|求问
p_ext_000796,u_ext_00314,ext_001,二手交易,出考研资料,资料保存完整，适合复习使用，价格可小刀。,0,0,2026-01-04 08:55:57,3603.9333,教材|租房|二手交易,生活,校外,0.0,0,0,0,10,normal,20,教材|租房|二手交易
p_ext_000797,cm55WHBYKzZ4WVdWbGJxcmpLS3dkbituWjdLRnEzeUNoMlY4ZjVpbXo5Q3pvbld4aHJ1cnI0V1QxSzJXamNhT2xybUloSVdhcW5xWHIySjI=,ext_003,恋爱交友,毕业照拍照搭子,想找同学一起拍照，时间可以商量。,0,0,2026-05-30 12:27:57,96.4,交友|搭子,社交,宿舍区,0.0,0,0,0,10,normal,16,交友|搭子
p_ext_000798,u_ext_00306,ext_003,恋爱交友,找学习搭子,希望互相监督学习，地点可以在图书馆。,1,1,2026-04-28 22:52:57,853.9833,拍照|活动,社交,食堂区,0.0,0,0,0,10,normal,18,拍照|活动
p_ext_000799,u_ext_00386,ext_002,问答求助,求问校园卡补办流程,校园卡丢了，有没有同学知道补办需要带什么材料。,0,0,2026-04-03 05:42:57,1471.15,课程资料|打印店|求问,生活,教学区,0.0,0,0,0,10,normal,23,课程资料|打印店|求问
p_ext_000800,u_ext_00341,ext_002,问答求助,求推荐附近打印店,需要打印课程资料，想找价格合适的位置。,1,1,2026-05-05 13:05:57,695.7667,校园卡|打印店,生活,宿舍区,0.0,0,0,0,10,normal,19,校园卡|打印店
p_ext_000801,u_ext_00426,ext_002,问答求助,求问南校哪里可以自习,最近想找安静地方复习，想问问大家有什么推荐。,1,1,2026-05-08 18:44:57,618.1167,宿舍|求问|课程资料|打印店|校园卡,生活,宿舍区,0.0,0,0,0,10,normal,22,宿舍|求问|课程资料|打印店|校园卡
p_ext_000802,dDQ1MWk1ZTN4YkIvazY2MmxYcXdvSU8zZktHWWhxWm9tR2RqYVptUnZhN0NwWTJLaDZlM1pwWE9wcFNNWnJSK2twSnJlcGxpa0krTGlXSjI=,ext_002,问答求助,求问南校哪里可以自习,最近想找安静地方复习，想问问大家有什么推荐。,1,1,2026-04-28 21:36:57,855.25,校园卡|宿舍|课程资料,生活,教学区,0.0,0,0,0,10,normal,22,校园卡|宿舍|课程资料
p_ext_000803,u_ext_00238,ext_002,问答求助,求问南校哪里可以自习,最近想找安静地方复习，想问问大家有什么推荐。,0,0,2026-05-27 23:59:57,156.8667,打印店|课程资料|校园卡|宿舍,生活,图书馆,0.0,0,0,0,10,normal,22,打印店|课程资料|校园卡|宿舍
p_ext_000804,u_ext_00347,ext_002,问答求助,求问校园卡补办流程,校园卡丢了，有没有同学知道补办需要带什么材料。,1,1,2026-03-28 10:04:57,1610.7833,宿舍|课程资料|求问|打印店,生活,教学区,0.0,0,0,0,10,normal,23,宿舍|课程资料|求问|打印店
p_ext_000805,u_ext_00245,ext_002,问答求助,求问校园卡补办流程,校园卡丢了，有没有同学知道补办需要带什么材料。,1,1,2025-12-25 12:24:57,3840.45,求问|宿舍|打印店|校园卡,生活,教学区,0.0,0,0,0,10,normal,23,求问|宿舍|打印店|校园卡
p_ext_000806,u_ext_00247,ext_002,问答求助,求问校园卡补办流程,校园卡丢了，有没有同学知道补办需要带什么材料。,0,0,2025-12-30 17:04:57,3715.7833,求问|宿舍|课程资料|打印店|校园卡,生活,全校,0.0,0,0,0,10,normal,23,求问|宿舍|课程资料|打印店|校园卡
p_ext_000807,u_ext_00342,ext_004,校园生活,今天食堂这个菜怎么样,中午路过看到很多人排队，想问问味道如何。,0,0,2026-03-27 06:18:57,1638.55,校园生活|共享厨房,社交,食堂区,0.0,0,0,0,10,normal,20,校园生活|共享厨房
p_ext_000808,u_ext_00134,ext_002,问答求助,宿舍维修一般多久来,已经报修了，想问问大家一般多久能处理。,0,0,2026-05-04 06:22:57,726.4833,求问|校园卡,生活,教学区,0.0,0,0,0,10,normal,19,求问|校园卡
p_ext_000809,u_ext_00483,ext_001,二手交易,毕业季出闲置,整理宿舍出一些闲置物品，优先校内自提。,0,0,2026-01-13 01:43:57,3395.1333,教材|电动车,生活,校外,0.0,1,0,0,10,normal,19,教材|电动车
p_ext_000810,cnFSOW81YVRsckNXdXFiTGhHak5ySWpPbm9tR2lJTnJqb3Q3cjRTUHNOeTRwSFd4ZjdpdnJwUFB0cTJOWjdSbmlzK2VwSkY0b211V3IySjI=,ext_002,问答求助,宿舍维修一般多久来,已经报修了，想问问大家一般多久能处理。,0,0,2026-06-03 03:37:57,9.2333,打印店|求问|课程资料,生活,教学区,0.0,0,0,0,10,normal,19,打印店|求问|课程资料
p_ext_000811,cnFSOW81YVRsckNXdXFiTGhHak5ySWpPbm9tR2lJTnJqb3Q3cjRTUHNOeTRwSFd4ZjdpdnJwUFB0cTJOWjdSbmlzK2VwSkY0b211V3IySjI=,ext_002,问答求助,求问南校哪里可以自习,最近想找安静地方复习，想问问大家有什么推荐。,1,1,2026-03-29 14:51:57,1582.0,课程资料|校园卡|求问|打印店,生活,全校,0.0,0,0,0,10,normal,22,课程资料|校园卡|求问|打印店
p_ext_000812,u_ext_00183,ext_013,失物招领,请帮忙找背包,今天下午可能落在自习室。,0,0,2026-02-15 02:24:57,2602.45,失物招领|教学楼|证件|校园卡|钥匙,生活,全校,0.0,0,0,0,10,normal,12,失物招领|教学楼|证件|校园卡|钥匙
p_ext_000813,u_ext_00246,ext_001,二手交易,收二手电动车,预算有限，想收一辆能正常骑的电动车，最好有校区牌。,0,0,2025-12-31 05:50:57,3703.0167,闲置|教材|二手交易,生活,图书馆,150.0,0,1,0,10,normal,25,闲置|教材|二手交易
p_ext_000814,u_ext_00408,ext_003,恋爱交友,毕业照拍照搭子,想找同学一起拍照，时间可以商量。,0,0,2026-02-11 05:04:57,2695.7833,交友|拍照|活动,社交,食堂区,0.0,0,0,0,10,normal,16,交友|拍照|活动
p_ext_000815,cjMrZWFZV1dxNHAva3REYmhhK25hSU8yaDYrS2RLcUxqbnFpcEpxQnJhNjJpNmV3aExtemlJcVR1cVNZamJTZWxybW1qWnVhYjRtRmlXSjI=,ext_001,二手交易,出二手自行车,车况正常，适合校内通勤，南校园附近交易，可自提。,0,0,2026-01-30 01:20:57,2987.5167,教材|电动车,生活,宿舍区,90.0,0,0,0,10,normal,24,教材|电动车
p_ext_000816,u_ext_00321,ext_004,校园生活,宿舍区附近有什么好吃的,想换换口味，求推荐附近小店。,0,0,2026-05-06 08:39:57,676.2,食堂|宿舍|共享厨房|校园生活,社交,全校,0.0,0,0,0,10,normal,14,食堂|宿舍|共享厨房|校园生活
p_ext_000817,u_ext_00362,ext_001,二手交易,毕业季出闲置,整理宿舍出一些闲置物品，优先校内自提。,1,1,2026-02-03 15:38:57,2877.2167,租房|二手交易|教材,生活,校外,50.0,0,0,0,10,normal,19,租房|二手交易|教材
p_ext_000818,u_ext_00148,ext_002,问答求助,宿舍维修一般多久来,已经报修了，想问问大家一般多久能处理。,1,1,2026-03-14 09:17:57,1947.5667,课程资料|打印店|校园卡|宿舍|求问,生活,食堂区,0.0,0,0,0,10,normal,19,课程资料|打印店|校园卡|宿舍|求问
p_ext_000819,u_ext_00435,ext_002,问答求助,宿舍维修一般多久来,已经报修了，想问问大家一般多久能处理。,0,0,2026-01-13 16:19:57,3380.5333,校园卡|课程资料|打印店,生活,宿舍区,0.0,0,0,0,10,normal,19,校园卡|课程资料|打印店
p_ext_000820,u_ext_00222,ext_007,课程评价,期末重点有吗,复习范围有点大，想交流一下重点。,0,0,2026-05-25 04:31:57,224.3333,期末|老师|课程评价|给分|选课,学习,教学区,0.0,0,0,0,10,normal,16,期末|老师|课程评价|给分|选课
p_ext_000821,eFgyamdvR28xR2lTdWRqTmg2KzhuNFROcG9HYm5KQ0ppcCthZTVDUDB0MnZqNk9JaHMyamVvak12cWFYaXBPbWY4MmVrSW1lYjRPSWlXSjI=,ext_003,恋爱交友,找健身搭子,每周两三次，强度不用太高。,1,1,2026-04-09 08:02:57,1324.8167,搭子|羽毛球|拍照,社交,全校,0.0,0,0,0,10,normal,13,搭子|羽毛球|拍照
p_ext_000822,u_ext_00386,ext_002,问答求助,求问校园卡补办流程,校园卡丢了，有没有同学知道补办需要带什么材料。,0,0,2026-05-01 03:53:57,800.9667,课程资料|校园卡|打印店|求问,生活,图书馆,0.0,0,0,0,10,normal,23,课程资料|校园卡|打印店|求问
p_ext_000823,cjMrZWFZV1dxNHAva3REYmhhK25hSU8yaDYrS2RLcUxqbnFpcEpxQnJhNjJpNmV3aExtemlJcVR1cVNZamJTZWxybW1qWnVhYjRtRmlXSjI=,ext_002,问答求助,求问校园卡补办流程,校园卡丢了，有没有同学知道补办需要带什么材料。,1,1,2025-12-18 20:24:57,4000.45,求问|打印店|课程资料|宿舍|校园卡,生活,图书馆,0.0,0,0,0,10,normal,23,求问|打印店|课程资料|宿舍|校园卡
p_ext_000824,u_ext_00260,ext_002,问答求助,求问南校哪里可以自习,最近想找安静地方复习，想问问大家有什么推荐。,0,0,2026-03-31 07:48:57,1541.05,求问|校园卡|课程资料|宿舍|打印店,生活,校外,0.0,0,0,0,10,normal,22,求问|校园卡|课程资料|宿舍|打印店
p_ext_000825,u_ext_00488,ext_002,问答求助,宿舍维修一般多久来,已经报修了，想问问大家一般多久能处理。,0,0,2026-04-15 14:33:57,1174.3,求问|课程资料,生活,宿舍区,0.0,0,0,0,10,normal,19,求问|课程资料
p_ext_000826,u_ext_00308,ext_002,问答求助,宿舍维修一般多久来,已经报修了，想问问大家一般多久能处理。,1,1,2026-01-08 07:57:57,3508.9,课程资料|校园卡|打印店|求问|宿舍,生活,教学区,0.0,0,0,0,10,normal,19,课程资料|校园卡|打印店|求问|宿舍
p_ext_000827,u_ext_00265,ext_002,问答求助,求问校园卡补办流程,校园卡丢了，有没有同学知道补办需要带什么材料。,1,1,2026-04-25 23:34:57,925.2833,宿舍|求问,生活,图书馆,0.0,0,0,0,10,normal,23,宿舍|求问
p_ext_000828,u_ext_00438,ext_002,问答求助,宿舍维修一般多久来,已经报修了，想问问大家一般多久能处理。,0,0,2026-05-08 13:36:57,623.25,校园卡|求问,生活,校外,0.0,0,0,0,10,normal,19,校园卡|求问
p_ext_000829,u_ext_00376,ext_002,问答求助,求推荐附近打印店,需要打印课程资料，想找价格合适的位置。,0,0,2026-02-20 17:54:57,2466.95,课程资料|求问|宿舍,生活,食堂区,0.0,0,0,0,10,normal,19,课程资料|求问|宿舍
p_ext_000830,u_ext_00256,ext_001,二手交易,收二手电动车,预算有限，想收一辆能正常骑的电动车，最好有校区牌。,3,1,2025-12-31 13:58:57,3694.8833,教材|二手交易|闲置|电动车|租房,生活,全校,10.0,0,0,0,10,normal,25,教材|二手交易|闲置|电动车|租房
p_ext_000831,u_ext_00288,ext_002,问答求助,求问南校哪里可以自习,最近想找安静地方复习，想问问大家有什么推荐。,0,0,2026-05-27 19:15:57,161.6,求问|宿舍|课程资料|打印店,生活,校外,0.0,0,0,0,10,normal,22,求问|宿舍|课程资料|打印店
p_ext_000832,u_ext_00278,ext_002,问答求助,求问南校哪里可以自习,最近想找安静地方复习，想问问大家有什么推荐。,0,0,2026-05-01 12:14:57,792.6167,校园卡|求问|课程资料|宿舍,生活,图书馆,0.0,0,0,0,10,normal,22,校园卡|求问|课程资料|宿舍
p_ext_000833,dFd0MWZJbXFxNnVFcDZuWGdhQ3ZxNU9uZUlxUnE0eCtobjJFZ1p1bnZhNnlhSG1xbDZpV25vZTJ6NUtJWjZlc2tyZUFib2hobm4rSWlXSjI=,ext_004,校园生活,今天食堂这个菜怎么样,中午路过看到很多人排队，想问问味道如何。,0,0,2025-12-12 15:10:57,4149.6833,食堂|校园生活|校车|宿舍|共享厨房,社交,教学区,0.0,0,0,0,10,normal,20,食堂|校园生活|校车|宿舍|共享厨房
p_ext_000834,u_ext_00381,ext_002,问答求助,求问南校哪里可以自习,最近想找安静地方复习，想问问大家有什么推荐。,1,1,2026-01-12 05:19:57,3415.5333,求问|校园卡|课程资料|打印店|宿舍,生活,图书馆,0.0,0,0,0,10,normal,22,求问|校园卡|课程资料|打印店|宿舍
