user_id,long_term_tags,short_term_tags,preferred_boards,active_time_period,preferred_location,learning_interest_weight,life_interest_weight,social_interest_weight,career_interest_weight,avg_dwell_time,click_rate,like_rate,collect_rate,comment_rate,last_update_time
u_ext_00134,校园卡|求问|408|考研|保研|复试|组队|竞赛,校园卡|求问|408|考研|保研|复试,问答求助|考研保研|竞赛科研|兼职实习,早上,图书馆,0.0,0.0,0.0,0.0,78.666667,0.136364,0.015152,0.015152,0.030303,2026-06-03 14:50:12
u_ext_00135,二手交易|教材|电动车|闲置|租房|求问|校园卡|宿舍,二手交易|教材|电动车|闲置|租房|求问,二手交易|问答求助|实习就业|校园生活,早上,食堂区,0.0,0.0,0.0,0.0,90.4,0.175439,0.017544,0.035088,0.0,2026-06-03 14:50:12
u_ext_00136,求问|校园卡|课程资料|打印店|宿舍|就业|招聘|简历,求问|宿舍|校园卡|打印店|课程资料|就业,问答求助|实习就业|恋爱交友|二手交易,早上,教学区,0.0,0.0,0.110695,0.889305,48.333333,0.098361,0.016393,0.0,0.016393,2026-06-03 14:50:12
u_ext_00137,就业|408|简历|实习|保研|考研|招聘|面试,就业|408|简历|实习|保研|考研,实习就业|考研保研|社团活动|问答求助,早上,校外,0.0,0.0,0.0,1.0,77.2,0.169492,0.067797,0.033898,0.0,2026-06-03 14:50:12
u_ext_00138,课程资料|求问|宿舍|打印店|校园卡|教材|租房|闲置,校园卡|求问|课程资料|打印店|宿舍,问答求助|二手交易|兼职实习|考研保研,晚上,图书馆,0.0,0.0,0.0,1.0,67.8,0.166667,0.016667,0.016667,0.033333,2026-06-03 14:50:12
u_ext_00139,教材|电动车|闲置|租房|二手交易|招聘|简历|实习,教材|电动车|闲置|租房|二手交易|简历,二手交易|实习就业|问答求助,深夜,教学区,0.0,0.0,0.0,1.0,57.0,0.109375,0.046875,0.015625,0.03125,2026-06-03 14:50:12
u_ext_00140,学习经验|保研|复试|考研|招聘|408|实习|教材,学习经验|保研|复试|考研|招聘|408,考研保研|二手交易|实习就业|兼职实习,深夜,图书馆,0.0,0.0,0.0,0.0,75.111111,0.134328,0.074627,0.0,0.029851,2026-06-03 14:50:12
u_ext_00141,校园生活|食堂|宿舍|优惠|拼饭|闲置|二手交易|教材,校园生活|食堂|宿舍|优惠|拼饭|闲置,食堂生活|校园生活|二手交易|社团活动,早上,食堂区,0.0,0.0,0.0,0.0,100.5,0.037037,0.018519,0.055556,0.0,2026-06-03 14:50:12
u_ext_00142,租房|闲置|电动车|二手交易|宿舍|校车|兼职|实习,租房|闲置|电动车|二手交易|宿舍|校车,二手交易|校园生活|兼职实习|问答求助,深夜,校外,0.0,0.0,0.0,0.0,86.0,0.092308,0.030769,0.0,0.015385,2026-06-03 14:50:12
u_ext_00143,租房|二手交易|教材|电动车|求问|校园卡|学习经验|课程资料,租房|电动车,二手交易|问答求助|学习交流|实习就业,早上,教学区,0.0,0.0,0.0,0.0,91.5,0.15625,0.046875,0.015625,0.0,2026-06-03 14:50:12
u_ext_00144,二手交易|教材|租房|电动车|闲置|宿舍|求问|校园卡,电动车|教材|租房|二手交易,二手交易|问答求助|兼职实习|实习就业,晚上,图书馆,0.0,0.0,0.0,0.0,78.416667,0.148148,0.024691,0.012346,0.012346,2026-06-03 14:50:12
u_ext_00145,宿舍|校车|实习|招聘|家教|面试|简历|创新项目,宿舍|校车|实习|家教|招聘,校园生活|兼职实习|实习就业|竞赛科研,深夜,宿舍区,0.0,0.544606,0.0,0.455394,54.916667,0.162162,0.054054,0.0,0.054054,2026-06-03 14:50:12
u_ext_00146,二手交易|求问|校园卡|图书馆|教材|闲置|电动车|租房,二手交易|求问|校园卡|图书馆|教材|闲置,二手交易|问答求助,早上,教学区,0.0,0.0,0.0,0.0,103.25,0.068966,0.034483,0.0,0.068966,2026-06-03 14:50:12
u_ext_00147,租房|闲置|二手交易|电动车|宿舍|求问|校园卡|课程资料,租房|闲置|二手交易|电动车|求问|宿舍,二手交易|问答求助|兼职实习|实习就业,深夜,校外,0.0,0.0,0.0,0.0,77.666667,0.101695,0.033898,0.0,0.016949,2026-06-03 14:50:12
u_ext_00148,打印店|课程资料|宿舍|校园卡|求问|面试|招聘|简历,打印店|宿舍|课程资料|求问|校园卡|面试,问答求助|实习就业,早上,校外,0.0,0.0,0.0,1.0,39.0,0.025,0.075,0.0,0.0,2026-06-03 14:50:12
u_ext_00149,408|考研|复试|学习经验|保研|兼职|招聘|实习,408|考研|复试|保研|学习经验|薪资,考研保研|兼职实习|竞赛科研|校园生活,深夜,宿舍区,0.0,0.0,0.0,0.0,50.714286,0.12069,0.0,0.017241,0.0,2026-06-03 14:50:12
u_ext_00150,电动车|租房|二手交易|教材|闲置|求问|校园卡|宿舍,电动车|租房|二手交易|教材|闲置|求问,二手交易|问答求助|校园生活|实习就业,晚上,宿舍区,0.0,0.0,0.0,0.0,71.363636,0.164179,0.074627,0.029851,0.014925,2026-06-03 14:50:12
u_ext_00151,实习|招聘|兼职|薪资|家教|考研|408|保研,实习|招聘|薪资|兼职|家教|考研,兼职实习|考研保研|二手交易|问答求助,下午,校外,0.0,0.0,0.0,1.0,80.875,0.140351,0.035088,0.035088,0.017544,2026-06-03 14:50:12
u_ext_00152,招聘|实习|薪资|租房|电动车|闲置|面试|简历,薪资|招聘|实习,兼职实习|二手交易|实习就业|问答求助,下午,教学区,0.0,0.0,0.0,1.0,60.818182,0.152778,0.013889,0.013889,0.027778,2026-06-03 14:50:12
u_ext_00153,校园生活|拼饭|食堂|优惠|窗口测评|宿舍|校车|共享厨房,校园生活|拼饭|食堂|优惠|窗口测评|宿舍,食堂生活|校园生活|课程评价|问答求助,早上,图书馆,0.0,1.0,0.0,0.0,66.75,0.071429,0.035714,0.053571,0.035714,2026-06-03 14:50:12
u_ext_00154,求问|课程资料|宿舍|打印店|校园卡|闲置|二手交易|电动车,求问|课程资料|宿舍|打印店|校园卡|闲置,问答求助|二手交易|恋爱交友|竞赛科研,下午,食堂区,0.0,0.0,0.0,0.0,80.636364,0.2,0.054545,0.0,0.0,2026-06-03 14:50:12
u_ext_00155,租房|闲置|二手交易|教材|电动车|宿舍|校车|兼职,租房|闲置|二手交易|教材|电动车|宿舍,二手交易|校园生活|兼职实习,深夜,宿舍区,0.0,0.0,0.0,0.0,74.857143,0.114754,0.065574,0.016393,0.032787,2026-06-03 14:50:12
u_ext_00156,简历|招聘|实习|面试|就业|求问|校园卡|课程资料,简历|招聘|实习|面试|就业,实习就业|问答求助|恋爱交友|学习交流,早上,食堂区,0.0,0.0,0.0,1.0,93.125,0.153846,0.019231,0.0,0.0,2026-06-03 14:50:12
u_ext_00157,课程资料|求问|宿舍|校园卡|考研|408|学习经验|复试,课程资料|求问|宿舍,问答求助|考研保研|校园生活|兼职实习,早上,图书馆,1.0,0.0,0.0,0.0,61.111111,0.145161,0.048387,0.0,0.032258,2026-06-03 14:50:12
u_ext_00158,租房|闲置|教材|电动车|二手交易|课程资料|考试|招聘,租房|教材|闲置|电动车|二手交易|课程资料,二手交易|学习交流|实习就业|考研保研,深夜,教学区,1.0,0.0,0.0,0.0,81.5,0.067797,0.050847,0.033898,0.0,2026-06-03 14:50:12
u_ext_00159,招聘|实习|兼职|租房|教材|电动车|二手交易|闲置,兼职|招聘|实习,兼职实习|二手交易|恋爱交友|实习就业,晚上,校外,0.0,0.0,0.123302,0.876698,88.461538,0.173333,0.053333,0.013333,0.026667,2026-06-03 14:50:12
u_ext_00160,二手交易|闲置|实习|租房|宿舍|课程资料|教材|求问,二手交易|闲置|实习,二手交易|问答求助|竞赛科研|实习就业,早上,教学区,0.0,0.0,0.0,0.0,85.0,0.12,0.066667,0.0,0.026667,2026-06-03 14:50:12
u_ext_00161,教材|租房|二手交易|电动车|宿舍|招聘|校车|兼职,教材|电动车|租房|二手交易,二手交易|校园生活|兼职实习|实习就业,深夜,教学区,0.0,1.0,0.0,0.0,74.625,0.137931,0.051724,0.0,0.0,2026-06-03 14:50:12
u_ext_00162,租房|教材|二手交易|闲置|电动车|志愿服务|活动|招新,租房|教材|二手交易|闲置|电动车|志愿服务,二手交易|社团活动|实习就业,深夜,校外,0.0,0.0,0.0,0.0,108.25,0.08,0.0,0.0,0.04,2026-06-03 14:50:12
u_ext_00163,课程资料|校园卡|求问|宿舍|打印店|复习资料|学习交流|考试,课程资料|校园卡|求问|宿舍|打印店|复习资料,问答求助|学习交流|竞赛科研|二手交易,下午,食堂区,0.0,0.0,0.0,0.0,79.166667,0.173913,0.028986,0.028986,0.043478,2026-06-03 14:50:12
u_ext_00164,招聘|实习|闲置|租房|薪资|二手交易|兼职|电动车,招聘|实习|闲置|租房|薪资|二手交易,兼职实习|二手交易|实习就业,深夜,食堂区,0.0,0.0,0.0,0.0,86.166667,0.096774,0.048387,0.0,0.0,2026-06-03 14:50:12
u_ext_00165,二手交易|电动车|租房|教材|闲置|实习|招聘|就业,电动车|租房|二手交易|教材|闲置|招聘,二手交易|实习就业|问答求助|兼职实习,早上,宿舍区,0.048274,0.729223,0.0,0.222503,61.466667,0.272727,0.109091,0.018182,0.054545,2026-06-03 14:50:12
u_ext_00166,二手交易|交友|搭子|教材|闲置|电动车|租房|面试,交友|搭子,二手交易|恋爱交友|实习就业|问答求助,深夜,图书馆,0.0,0.0,1.0,0.0,78.636364,0.141026,0.012821,0.051282,0.012821,2026-06-03 14:50:12
u_ext_00167,实习|面试|简历|招聘|就业|兼职|家教|创新项目,实习|简历|面试|招聘|就业|兼职,实习就业|兼职实习|竞赛科研,深夜,校外,0.0,0.0,0.0,1.0,44.25,0.065574,0.016393,0.016393,0.0,2026-06-03 14:50:12
u_ext_00168,实习|招聘|家教|兼职|薪资|复试|考研|408,实习|招聘|家教|兼职|薪资|复试,兼职实习|考研保研|实习就业|问答求助,下午,食堂区,0.0,0.0,0.0,0.0,101.7,0.181818,0.0,0.0,0.018182,2026-06-03 14:50:12
u_ext_00169,校园生活|宿舍|食堂|共享厨房|优惠|拼饭|窗口测评|校车,校园生活|宿舍|食堂|共享厨房|拼饭|优惠,校园生活|食堂生活,早上,宿舍区,0.0,0.0,0.0,0.0,81.5,0.113208,0.018868,0.0,0.037736,2026-06-03 14:50:12
u_ext_00170,求问|课程资料|校园卡|宿舍|打印店|志愿服务|交友|招新,课程资料|求问|校园卡|宿舍|打印店|志愿服务,问答求助|社团活动,深夜,食堂区,0.0,0.0,0.0,0.0,82.75,0.117647,0.014706,0.014706,0.044118,2026-06-03 14:50:12
u_ext_00171,租房|闲置|电动车|教材|二手交易|宿舍|校车|食堂,租房|闲置,二手交易|校园生活|问答求助,深夜,校外,0.0,1.0,0.0,0.0,59.444444,0.142857,0.031746,0.015873,0.015873,2026-06-03 14:50:12
u_ext_00172,租房|闲置|教材|电动车|交友|社团|课程资料|求问,闲置|租房|教材|电动车|交友|社团,二手交易|社团活动|问答求助|实习就业,早上,教学区,0.0,0.0,1.0,0.0,37.5,0.125,0.015625,0.0,0.046875,2026-06-03 14:50:12
u_ext_00173,宿舍|闲置|二手交易|课程资料|求问|校园生活|食堂|打印店,宿舍|闲置|二手交易|课程资料|求问|校园生活,二手交易|问答求助|校园生活,晚上,宿舍区,0.0,1.0,0.0,0.0,74.875,0.133333,0.016667,0.016667,0.033333,2026-06-03 14:50:12
u_ext_00174,租房|二手交易|电动车|闲置|教材|搭子|求问|校园卡,二手交易|电动车|租房,二手交易|问答求助|恋爱交友,早上,教学区,0.0,0.907499,0.092501,0.0,79.0,0.186441,0.033898,0.0,0.033898,2026-06-03 14:50:12
u_ext_00175,电动车|教材|闲置|二手交易|租房|课程资料|求问|宿舍,电动车|教材|闲置|二手交易|租房|课程资料,二手交易|问答求助,深夜,食堂区,1.0,0.0,0.0,0.0,85.454545,0.192982,0.070175,0.035088,0.017544,2026-06-03 14:50:12
u_ext_00176,求问|宿舍|课程资料|校园卡|打印店|二手交易|租房|闲置,求问|校园卡|课程资料|宿舍|打印店|二手交易,问答求助|二手交易|实习就业|校园生活,深夜,教学区,0.789865,0.18435,0.0,0.025786,46.8,0.076923,0.046154,0.0,0.076923,2026-06-03 14:50:12
u_ext_00177,保研|考研|学习经验|实习|简历|408|科研项目|竞赛,保研|学习经验|考研,考研保研|实习就业|竞赛科研|兼职实习,晚上,教学区,0.0,0.0,0.0,1.0,60.2,0.09434,0.075472,0.018868,0.0,2026-06-03 14:50:12
u_ext_00178,二手交易|租房|闲置|招聘|教材|就业|电动车|实习,二手交易|租房|闲置|招聘|教材|就业,二手交易|实习就业|兼职实习|问答求助,晚上,校外,0.0,0.0,0.0,1.0,84.428571,0.112903,0.048387,0.032258,0.0,2026-06-03 14:50:12
u_ext_00179,求问|校园卡|创新项目|竞赛|科研项目|组队|论文|学习经验,求问|校园卡|创新项目|竞赛|科研项目|组队,问答求助|竞赛科研|考研保研|实习就业,早上,教学区,0.0,0.0,0.0,0.0,99.5,0.070175,0.035088,0.0,0.017544,2026-06-03 14:50:12
u_ext_00180,租房|招聘|面试|就业|简历|教材|闲置|兼职,租房|招聘|面试|就业|简历|教材,二手交易|实习就业|兼职实习|恋爱交友,深夜,教学区,0.0,0.0,0.0,1.0,82.222222,0.219512,0.073171,0.02439,0.0,2026-06-03 14:50:12
u_ext_00181,校园生活|食堂|宿舍|校车|共享厨房|给分|老师|选课,共享厨房|校园生活|宿舍|校车|食堂,校园生活|课程评价|二手交易|食堂生活,早上,教学区,0.0,0.0,0.0,0.0,63.363636,0.166667,0.0,0.015152,0.0,2026-06-03 14:50:12
u_ext_00182,实习|招聘|就业|考研|学习经验|保研|复试|竞赛,实习|招聘|就业|学习经验|考研|保研,实习就业|考研保研|竞赛科研|兼职实习,晚上,图书馆,0.0,0.0,0.0,0.0,85.727273,0.215686,0.039216,0.0,0.019608,2026-06-03 14:50:12
u_ext_00183,课程资料|宿舍|求问|打印店|校园卡|电动车|二手交易|租房,求问|宿舍|打印店|课程资料,问答求助|二手交易,深夜,食堂区,1.0,0.0,0.0,0.0,77.0,0.181818,0.018182,0.0,0.018182,2026-06-03 14:50:12
u_ext_00184,课程资料|求问|打印店|宿舍|校园卡|复习资料|二手交易|教材,课程资料|求问|打印店|宿舍|校园卡|复习资料,问答求助|学习交流|二手交易,深夜,教学区,0.0,0.0,0.0,0.0,82.777778,0.173077,0.057692,0.019231,0.0,2026-06-03 14:50:12
u_ext_00185,二手交易|闲置|电动车|租房|教材|课程资料|求问|打印店,电动车|闲置|租房|二手交易|教材,二手交易|问答求助|竞赛科研,深夜,校外,0.0,1.0,0.0,0.0,85.714286,0.12069,0.017241,0.017241,0.034483,2026-06-03 14:50:12
u_ext_00186,校园生活|宿舍|校车|共享厨房|选课|课程评价|期末|食堂,共享厨房|校园生活|校车|宿舍|选课|期末,校园生活|课程评价|社团活动|二手交易,早上,校外,0.0,0.836348,0.163652,0.0,84.615385,0.173333,0.106667,0.013333,0.026667,2026-06-03 14:50:12
u_ext_00187,租房|二手交易|教材|电动车|闲置|就业|简历|招聘,租房|二手交易|教材|电动车|闲置|就业,二手交易|实习就业|问答求助,早上,宿舍区,0.0,1.0,0.0,0.0,89.111111,0.157895,0.0,0.017544,0.017544,2026-06-03 14:50:12
u_ext_00188,租房|二手交易|教材|电动车|实习|闲置|招聘|面试,租房|二手交易|教材|电动车|实习|闲置,二手交易|实习就业|问答求助|食堂生活,早上,食堂区,0.0,0.757554,0.0,0.242446,89.0,0.142857,0.047619,0.015873,0.015873,2026-06-03 14:50:12
u_ext_00189,校园生活|校车|共享厨房|老师|期末|选课|二手交易|闲置,校车|共享厨房|校园生活,校园生活|课程评价|二手交易|社团活动,晚上,教学区,0.0,0.0,0.0,0.0,74.75,0.222222,0.074074,0.0,0.0,2026-06-03 14:50:12
u_ext_00190,招聘|实习|家教|兼职|薪资|租房|二手交易|教材,实习|家教|兼职|薪资|招聘|租房,兼职实习|二手交易|实习就业|问答求助,早上,教学区,0.0,0.0,0.0,1.0,73.25,0.135593,0.033898,0.016949,0.016949,2026-06-03 14:50:12
u_ext_00191,租房|二手交易|电动车|闲置|实习|就业|简历|教材,实习|就业|简历,二手交易|实习就业|问答求助,深夜,宿舍区,0.0,0.0,0.0,1.0,81.214286,0.28,0.02,0.0,0.02,2026-06-03 14:50:12
u_ext_00192,闲置|二手交易|校园卡|电动车|租房|宿舍|课程资料|求问,二手交易|闲置|校园卡|电动车|租房|宿舍,二手交易|问答求助,晚上,校外,0.0,0.0,0.0,0.0,98.75,0.057143,0.014286,0.0,0.014286,2026-06-03 14:50:12
u_ext_00193,租房|二手交易|课程资料|打印店|宿舍|求问|校园卡|简历,租房|二手交易,二手交易|问答求助|实习就业|社团活动,下午,校外,0.0,0.0,0.0,1.0,61.428571,0.112903,0.032258,0.0,0.0,2026-06-03 14:50:12
u_ext_00194,租房|闲置|电动车|简历|实习|面试|招聘|就业,简历|实习|面试|招聘|就业|电动车,二手交易|实习就业|问答求助|竞赛科研,早上,食堂区,0.0,0.307109,0.0,0.692891,74.428571,0.225806,0.048387,0.064516,0.016129,2026-06-03 14:50:12
u_ext_00195,求问|校园卡|课程资料|打印店|宿舍|校车|实习|家教,求问|校园卡|课程资料|打印店|宿舍|校车,问答求助|校园生活|兼职实习,深夜,食堂区,0.0,0.0,0.0,0.0,95.75,0.078431,0.058824,0.0,0.0,2026-06-03 14:50:12
u_ext_00196,宿舍|食堂|校园生活|校车|共享厨房|选课|给分|课程评价,宿舍|食堂|校园生活|共享厨房|校车|期末,校园生活|课程评价|问答求助|社团活动,深夜,教学区,0.0,0.0,1.0,0.0,69.6,0.192308,0.019231,0.019231,0.0,2026-06-03 14:50:12
u_ext_00197,校园生活|食堂|校车|宿舍|共享厨房|选课|老师|给分,共享厨房|校园生活|食堂|校车,校园生活|课程评价|二手交易|食堂生活,深夜,宿舍区,0.0,0.0,0.0,0.0,52.75,0.266667,0.016667,0.0,0.033333,2026-06-03 14:50:12
u_ext_00198,租房|闲置|电动车|教材|二手交易|求问|校园卡|宿舍,租房|闲置|电动车|教材|二手交易|求问,二手交易|问答求助|兼职实习|实习就业,晚上,宿舍区,0.0,0.0,0.0,0.0,76.428571,0.125,0.107143,0.035714,0.017857,2026-06-03 14:50:12
u_ext_00199,考研|408|复试|学习经验|保研|竞赛|创新项目|科研项目,考研|408|复试|学习经验|保研,考研保研|竞赛科研|实习就业|兼职实习,早上,图书馆,1.0,0.0,0.0,0.0,68.714286,0.114754,0.04918,0.0,0.032787,2026-06-03 14:50:12
u_ext_00200,校园生活|共享厨房|宿舍|食堂|校车|志愿服务|活动|招新,校园生活|共享厨房|宿舍|食堂|校车|志愿服务,校园生活|社团活动|课程评价|问答求助,早上,宿舍区,0.0,0.0,1.0,0.0,87.727273,0.196429,0.017857,0.017857,0.107143,2026-06-03 14:50:12
u_ext_00201,招聘|实习|租房|简历|面试|就业|二手交易|闲置,实习|招聘|租房|简历|面试|就业,二手交易|实习就业|兼职实习|问答求助,晚上,食堂区,0.0,0.0,0.022173,0.977827,47.333333,0.09375,0.0625,0.015625,0.03125,2026-06-03 14:50:12
u_ext_00202,课程资料|求问|宿舍|教材|租房|电动车|闲置|招聘,课程资料|求问|宿舍,问答求助|二手交易|实习就业|兼职实习,深夜,图书馆,0.788711,0.0,0.0,0.211289,88.083333,0.214286,0.053571,0.0,0.017857,2026-06-03 14:50:12
u_ext_00203,校园卡|打印店|食堂|宿舍|求问|课程资料|校园生活|校车,校园卡|打印店,问答求助|校园生活|食堂生活|社团活动,早上,校外,0.0,1.0,0.0,0.0,73.636364,0.174603,0.015873,0.0,0.031746,2026-06-03 14:50:12
u_ext_00204,租房|教材|电动车|闲置|兼职|招聘|家教|实习,租房|教材|电动车|闲置|招聘|兼职,二手交易|兼职实习|问答求助,晚上,图书馆,0.0,0.0,0.0,0.0,92.166667,0.107143,0.053571,0.017857,0.017857,2026-06-03 14:50:12
u_ext_00205,创新项目|竞赛|组队|课程资料|学习经验|考试|复习资料|学习交流,创新项目|竞赛|组队|考试|复习资料|课程资料,竞赛科研|学习交流|问答求助|二手交易,晚上,图书馆,1.0,0.0,0.0,0.0,43.5,0.098361,0.04918,0.0,0.0,2026-06-03 14:50:12
u_ext_00206,电动车|租房|教材|二手交易|闲置|食堂|宿舍|招聘,电动车|租房|教材|二手交易|闲置|食堂,二手交易|校园生活|实习就业|学习交流,早上,校外,0.0,0.0,0.0,0.0,59.857143,0.114754,0.065574,0.032787,0.032787,2026-06-03 14:50:12
u_ext_00207,教材|二手交易|电动车|租房|闲置|交友|搭子|东校,教材|电动车|二手交易,二手交易|恋爱交友,早上,教学区,0.0,0.0,0.0,0.0,94.333333,0.163636,0.018182,0.0,0.0,2026-06-03 14:50:12
u_ext_00208,交友|社团|招新|志愿服务|宿舍|校园生活|食堂|求问,交友|社团|招新|志愿服务|宿舍|校园生活,社团活动|校园生活|问答求助|食堂生活,深夜,食堂区,0.0,0.0,0.0,0.0,96.833333,0.105263,0.035088,0.017544,0.017544,2026-06-03 14:50:12
u_ext_00209,课程资料|宿舍|校园卡|打印店|求问|复习资料|学习交流|考试,课程资料|宿舍|校园卡|打印店|求问|复习资料,问答求助|学习交流|二手交易|竞赛科研,深夜,图书馆,0.0,0.0,0.0,0.0,83.888889,0.166667,0.018519,0.018519,0.018519,2026-06-03 14:50:12
u_ext_00210,实习|家教|408|考研|学习经验|保研|招聘|简历,实习|家教|408|考研|学习经验|保研,兼职实习|考研保研|实习就业|竞赛科研,早上,食堂区,0.0,0.0,0.0,0.0,74.0,0.166667,0.05,0.05,0.0,2026-06-03 14:50:12
u_ext_00211,租房|教材|电动车|闲置|宿舍|求问|课程资料|二手交易,教材|租房|电动车|闲置|宿舍|课程资料,二手交易|问答求助|实习就业|校园生活,深夜,宿舍区,0.004114,0.995886,0.0,0.0,57.75,0.2,0.066667,0.033333,0.033333,2026-06-03 14:50:12
u_ext_00212,课程资料|打印店|校园卡|求问|宿舍|实习|招聘|薪资,课程资料|宿舍|校园卡|打印店|求问|实习,问答求助|兼职实习|竞赛科研|实习就业,深夜,校外,0.439344,0.0,0.0,0.560656,72.727273,0.148649,0.054054,0.0,0.027027,2026-06-03 14:50:12
u_ext_00213,实习|招聘|求问|校园卡|薪资|保研|408|兼职,实习|招聘|校园卡|求问|薪资|保研,问答求助|兼职实习|考研保研|实习就业,早上,宿舍区,0.0,0.0,0.0,0.0,77.25,0.179104,0.0,0.029851,0.0,2026-06-03 14:50:12
u_ext_00214,保研|复试|学习经验|408|考研|实习|兼职|招聘,学习经验|考研|保研|复试|408,考研保研|兼职实习|竞赛科研|二手交易,晚上,图书馆,0.0,0.0,0.0,1.0,70.166667,0.113208,0.056604,0.0,0.075472,2026-06-03 14:50:12
u_ext_00215,电动车|租房|求问|校园卡|教材|二手交易|学习经验|考研,电动车|租房,二手交易|问答求助|考研保研|实习就业,深夜,图书馆,0.0,1.0,0.0,0.0,76.555556,0.134328,0.029851,0.029851,0.0,2026-06-03 14:50:12
u_ext_00216,课程资料|求问|宿舍|打印店|校园卡|交友|搭子,课程资料|求问|宿舍|打印店|校园卡|交友,问答求助|恋爱交友,早上,教学区,0.0,0.0,0.0,0.0,79.5,0.076923,0.057692,0.0,0.019231,2026-06-03 14:50:12
u_ext_00217,校园生活|老师|选课|课程评价|活动|社团|宿舍|食堂,校园生活|选课|老师|课程评价|活动|社团,课程评价|社团活动|校园生活|问答求助,深夜,校外,0.0,0.0,0.0,0.0,64.0,0.183673,0.061224,0.0,0.020408,2026-06-03 14:50:12
u_ext_00218,二手交易|教材|闲置|租房|求问|校园卡|宿舍|课程资料,教材|二手交易|闲置|租房|求问|校园卡,二手交易|问答求助|实习就业|校园生活,晚上,宿舍区,0.134364,0.865636,0.0,0.0,68.909091,0.192982,0.070175,0.052632,0.0,2026-06-03 14:50:12
u_ext_00219,租房|教材|二手交易|电动车|闲置|打印店|课程资料|校园卡,电动车|租房|教材|闲置|二手交易,二手交易|问答求助|兼职实习,深夜,食堂区,0.0,1.0,0.0,0.0,57.0,0.090909,0.030303,0.0,0.015152,2026-06-03 14:50:12
u_ext_00220,教材|二手交易|电动车|租房|闲置|课程资料|宿舍|打印店,教材|二手交易|电动车|租房|闲置|课程资料,二手交易|问答求助|校园生活|竞赛科研,早上,宿舍区,0.0,1.0,0.0,0.0,66.416667,0.193548,0.016129,0.048387,0.032258,2026-06-03 14:50:12
u_ext_00221,实习|二手交易|闲置|求问|校园卡|图书馆|保研|复试,二手交易|闲置|实习|求问|校园卡|图书馆,二手交易|问答求助|考研保研|实习就业,深夜,食堂区,0.0,0.998349,0.0,0.001651,75.272727,0.142857,0.012987,0.012987,0.012987,2026-06-03 14:50:12
u_ext_00222,租房|电动车|二手交易|闲置|教材|实习|薪资|兼职,租房|电动车|二手交易|闲置|教材|实习,二手交易|兼职实习|问答求助,深夜,食堂区,0.0,0.0,0.0,0.0,52.142857,0.137255,0.078431,0.019608,0.019608,2026-06-03 14:50:12
u_ext_00223,食堂|校园生活|宿舍|校车|共享厨房|拼饭|窗口测评|优惠,校园生活|食堂|宿舍|共享厨房|校车|窗口测评,校园生活|食堂生活|问答求助|考研保研,晚上,校外,0.0,0.0,0.0,0.0,67.8,0.098039,0.0,0.019608,0.039216,2026-06-03 14:50:12
u_ext_00224,招聘|兼职|家教|租房|电动车|实习|二手交易|教材,拼饭|优惠|窗口测评,兼职实习|二手交易|食堂生活|实习就业,深夜,图书馆,0.0,0.0,0.0,1.0,85.25,0.123077,0.061538,0.030769,0.0,2026-06-03 14:50:12
u_ext_00225,二手交易|租房|招聘|兼职|薪资|校园卡|求问|课程资料,二手交易|租房|招聘|兼职|薪资|校园卡,二手交易|兼职实习|问答求助|考研保研,晚上,教学区,0.0,0.0,0.069159,0.930841,76.4,0.136986,0.027397,0.027397,0.0,2026-06-03 14:50:12
u_ext_00226,租房|电动车|闲置|二手交易|教材|面试|简历|招聘,租房|闲置|电动车|二手交易|教材|面试,二手交易|实习就业|问答求助,深夜,校外,0.0,0.0,0.0,0.0,90.5,0.140351,0.017544,0.0,0.017544,2026-06-03 14:50:12
u_ext_00227,校车|宿舍|校园生活|共享厨房|食堂|求问|校园卡|课程资料,校车|宿舍|校园生活|共享厨房|食堂|校园卡,校园生活|问答求助|食堂生活,早上,宿舍区,0.0,0.0,0.0,0.0,87.285714,0.106061,0.045455,0.030303,0.015152,2026-06-03 14:50:12
u_ext_00228,搭子|交友|校园生活|食堂|校车|宿舍|拼饭|优惠,交友|搭子,恋爱交友|校园生活|食堂生活,晚上,校外,0.0,0.0,1.0,0.0,51.428571,0.148936,0.0,0.021277,0.0,2026-06-03 14:50:12
u_ext_00229,校园生活|食堂|共享厨房|校车|宿舍|优惠|窗口测评|拼饭,食堂|校园生活|校车|宿舍|共享厨房|优惠,校园生活|食堂生活|问答求助|课程评价,早上,图书馆,0.0,0.0,0.0,0.0,63.666667,0.058824,0.0,0.039216,0.0,2026-06-03 14:50:12
u_ext_00230,实习|简历|招聘|创新项目|科研项目|竞赛|组队|学习经验,简历|招聘|实习,实习就业|竞赛科研|考研保研|恋爱交友,早上,图书馆,0.0,0.0,0.80188,0.19812,71.7,0.175439,0.070175,0.052632,0.0,2026-06-03 14:50:12
u_ext_00231,二手交易|闲置|租房|电动车|南校|教材|课程资料|校园卡,二手交易|闲置|电动车|租房|南校|校园卡,二手交易|问答求助|竞赛科研|校园生活,深夜,宿舍区,0.0,1.0,0.0,0.0,71.769231,0.188406,0.043478,0.072464,0.043478,2026-06-03 14:50:12
u_ext_00232,课程资料|求问|打印店|校园卡|宿舍|闲置|二手交易|面试,课程资料|打印店|求问|校园卡|宿舍|二手交易,问答求助|二手交易|实习就业|竞赛科研,早上,图书馆,0.0,0.0,0.0,0.0,63.5,0.067797,0.033898,0.016949,0.0,2026-06-03 14:50:12
